      2.50031  4.00000e-11
      2.50047  3.63454e-11
      2.50063  3.09483e-11
      2.50078  2.53250e-11
      2.50094  2.47531e-11
      2.50109  2.64396e-11
      2.50125  2.95096e-11
      2.50141  3.02902e-11
      2.50156  2.83771e-11
      2.50172  3.13779e-11
      2.50188  3.88617e-11
      2.50203  4.40370e-11
      2.50219  4.36554e-11
      2.50235  4.38198e-11
      2.50250  4.41010e-11
      2.50266  4.62064e-11
      2.50282  4.97487e-11
      2.50297  5.31213e-11
      2.50313  5.87016e-11
      2.50329  5.30536e-11
      2.50344  4.35955e-11
      2.50360  4.37878e-11
      2.50376  4.60729e-11
      2.50391  5.21016e-11
      2.50407  5.12794e-11
      2.50423  4.34218e-11
      2.50438  4.08574e-11
      2.50454  4.17493e-11
      2.50470  4.89360e-11
      2.50485  5.59352e-11
      2.50501  5.72575e-11
      2.50517  5.85753e-11
      2.50532  5.40363e-11
      2.50548  5.16930e-11
      2.50564  4.84056e-11
      2.50579  4.34153e-11
      2.50595  4.85688e-11
      2.50611  5.12776e-11
      2.50627  5.49649e-11
      2.50642  6.80017e-11
      2.50658  7.84218e-11
      2.50674  9.27122e-11
      2.50689  9.99698e-11
      2.50705  9.31438e-11
      2.50721  8.40019e-11
      2.50737  7.52823e-11
      2.50752  7.14937e-11
      2.50768  6.09389e-11
      2.50784  5.02059e-11
      2.50799  4.86108e-11
      2.50815  6.15641e-11
      2.50831  6.19314e-11
      2.50847  4.84740e-11
      2.50862  5.14521e-11
      2.50878  6.20818e-11
      2.50894  6.08204e-11
      2.50910  5.39966e-11
      2.50925  5.22213e-11
      2.50941  5.57964e-11
      2.50957  6.04722e-11
      2.50973  5.56277e-11
      2.50988  4.69728e-11
      2.51004  4.44427e-11
      2.51020  4.48232e-11
      2.51036  4.16030e-11
      2.51051  3.74133e-11
      2.51067  3.97983e-11
      2.51083  4.49418e-11
      2.51099  4.71170e-11
      2.51114  4.95222e-11
      2.51130  5.39180e-11
      2.51146  5.84638e-11
      2.51162  6.14622e-11
      2.51177  5.52278e-11
      2.51193  5.27225e-11
      2.51209  5.89455e-11
      2.51225  6.73587e-11
      2.51240  6.69168e-11
      2.51256  6.62852e-11
      2.51272  6.50514e-11
      2.51288  5.53643e-11
      2.51304  4.38633e-11
      2.51319  3.37279e-11
      2.51335  2.96092e-11
      2.51351  3.08829e-11
      2.51367  2.77902e-11
      2.51383  2.71045e-11
      2.51398  2.94573e-11
      2.51414  3.71781e-11
      2.51430  4.99040e-11
      2.51446  5.51686e-11
      2.51462  5.13408e-11
      2.51477  4.55267e-11
      2.51493  4.30791e-11
      2.51509  4.03214e-11
      2.51525  4.48940e-11
      2.51541  5.12632e-11
      2.51557  5.75140e-11
      2.51572  7.03183e-11
      2.51588  7.54443e-11
      2.51604  7.33544e-11
      2.51620  7.95770e-11
      2.51636  8.89644e-11
      2.51651  7.83915e-11
      2.51667  6.60989e-11
      2.51683  4.76463e-11
      2.51699  3.37089e-11
      2.51715  2.92019e-11
      2.51731  2.87094e-11
      2.51746  3.14674e-11
      2.51762  3.44284e-11
      2.51778  3.26024e-11
      2.51794  3.16032e-11
      2.51810  3.98577e-11
      2.51826  4.87760e-11
      2.51842  5.17970e-11
      2.51857  4.97703e-11
      2.51873  4.54869e-11
      2.51889  4.68521e-11
      2.51905  5.81535e-11
      2.51921  7.43725e-11
      2.51937  8.62777e-11
      2.51953  9.26581e-11
      2.51969  9.06764e-11
      2.51984  7.97869e-11
      2.52000  7.70110e-11
      2.52016  9.44111e-11
      2.52032  9.54380e-11
      2.52048  8.72145e-11
      2.52064  8.63242e-11
      2.52080  8.37819e-11
      2.52096  8.73868e-11
      2.52111  8.94438e-11
      2.52127  8.48037e-11
      2.52143  7.65038e-11
      2.52159  8.32715e-11
      2.52175  9.31458e-11
      2.52191  9.13547e-11
      2.52207  8.12913e-11
      2.52223  8.09721e-11
      2.52239  8.10549e-11
      2.52255  6.67136e-11
      2.52270  4.77767e-11
      2.52286  3.82167e-11
      2.52302  3.61105e-11
      2.52318  3.92518e-11
      2.52334  4.25451e-11
      2.52350  4.22353e-11
      2.52366  4.02831e-11
      2.52382  4.23077e-11
      2.52398  4.72258e-11
      2.52414  5.63398e-11
      2.52430  6.55867e-11
      2.52446  6.24284e-11
      2.52462  6.21547e-11
      2.52477  7.08379e-11
      2.52493  7.78178e-11
      2.52509  6.88449e-11
      2.52525  5.67337e-11
      2.52541  4.63887e-11
      2.52557  4.54906e-11
      2.52573  5.35321e-11
      2.52589  5.35117e-11
      2.52605  4.61919e-11
      2.52621  3.65490e-11
      2.52637  3.43377e-11
      2.52653  4.48500e-11
      2.52669  5.62325e-11
      2.52685  5.84103e-11
      2.52701  5.54186e-11
      2.52717  5.91196e-11
      2.52733  6.23074e-11
      2.52749  6.44449e-11
      2.52765  7.07196e-11
      2.52781  7.43441e-11
      2.52797  7.26855e-11
      2.52813  7.33825e-11
      2.52829  7.22710e-11
      2.52845  6.35624e-11
      2.52860  5.10075e-11
      2.52876  4.03777e-11
      2.52892  3.54560e-11
      2.52908  3.69653e-11
      2.52924  4.00936e-11
      2.52940  4.23263e-11
      2.52956  4.83601e-11
      2.52972  5.19131e-11
      2.52988  4.94720e-11
      2.53004  4.35348e-11
      2.53020  3.32394e-11
      2.53036  2.43669e-11
      2.53052  2.28345e-11
      2.53068  2.59169e-11
      2.53084  2.76704e-11
      2.53100  2.52934e-11
      2.53116  2.40055e-11
      2.53133  2.99794e-11
      2.53149  4.18490e-11
      2.53165  5.32254e-11
      2.53181  5.90643e-11
      2.53197  5.96708e-11
      2.53213  5.84025e-11
      2.53229  6.40861e-11
      2.53245  8.15268e-11
      2.53261  9.16169e-11
      2.53277  9.76456e-11
      2.53293  1.08461e-10
      2.53309  9.46237e-11
      2.53325  7.85831e-11
      2.53341  6.98029e-11
      2.53357  6.26713e-11
      2.53373  5.23459e-11
      2.53389  3.93525e-11
      2.53405  3.27963e-11
      2.53421  3.15854e-11
      2.53437  2.65927e-11
      2.53453  1.57076e-11
      2.53469  8.05033e-12
      2.53485  1.04063e-11
      2.53501  2.03613e-11
      2.53518  3.32955e-11
      2.53534  4.08089e-11
      2.53550  4.16700e-11
      2.53566  4.22390e-11
      2.53582  4.51009e-11
      2.53598  4.81936e-11
      2.53614  5.13787e-11
      2.53630  5.33094e-11
      2.53646  5.18901e-11
      2.53662  4.98757e-11
      2.53678  4.76802e-11
      2.53694  4.70087e-11
      2.53711  4.72161e-11
      2.53727  4.36861e-11
      2.53743  3.81037e-11
      2.53759  3.77896e-11
      2.53775  4.19978e-11
      2.53791  3.68939e-11
      2.53807  2.54200e-11
      2.53823  1.68455e-11
      2.53839  1.53473e-11
      2.53855  2.10983e-11
      2.53872  3.26684e-11
      2.53888  4.48317e-11
      2.53904  4.99943e-11
      2.53920  5.80912e-11
      2.53936  6.44377e-11
      2.53952  4.73691e-11
      2.53968  3.94675e-11
      2.53984  3.93305e-11
      2.54000  3.58661e-11
      2.54017  3.27029e-11
      2.54033  3.18584e-11
      2.54049  3.26505e-11
      2.54065  3.44221e-11
      2.54081  3.71028e-11
      2.54097  3.91215e-11
      2.54113  4.24167e-11
      2.54130  4.81611e-11
      2.54146  5.51972e-11
      2.54162  6.09024e-11
      2.54178  7.02619e-11
      2.54194  7.57953e-11
      2.54210  8.46468e-11
      2.54227  9.83759e-11
      2.54243  1.03703e-10
      2.54259  9.91386e-11
      2.54275  1.00246e-10
      2.54291  1.01865e-10
      2.54307  9.21472e-11
      2.54324  8.38606e-11
      2.54340  8.34240e-11
      2.54356  8.06536e-11
      2.54372  7.38004e-11
      2.54388  7.38958e-11
      2.54404  6.57914e-11
      2.54421  5.35245e-11
      2.54437  4.64213e-11
      2.54453  4.37460e-11
      2.54469  4.26412e-11
      2.54485  4.53524e-11
      2.54501  5.41877e-11
      2.54518  6.47772e-11
      2.54534  6.77464e-11
      2.54550  6.38782e-11
      2.54566  6.43149e-11
      2.54582  6.45256e-11
      2.54599  5.72515e-11
      2.54615  5.58381e-11
      2.54631  5.52861e-11
      2.54647  5.07537e-11
      2.54664  4.63669e-11
      2.54680  4.50560e-11
      2.54696  3.98515e-11
      2.54712  3.68467e-11
      2.54728  3.16494e-11
      2.54745  2.37652e-11
      2.54761  2.34709e-11
      2.54777  2.71990e-11
      2.54793  3.07485e-11
      2.54810  3.23640e-11
      2.54826  3.54344e-11
      2.54842  4.38974e-11
      2.54858  5.56477e-11
      2.54874  6.14011e-11
      2.54891  5.65640e-11
      2.54907  5.47797e-11
      2.54923  5.11572e-11
      2.54939  4.75671e-11
      2.54956  4.53053e-11
      2.54972  4.32950e-11
      2.54988  4.03811e-11
      2.55004  4.09468e-11
      2.55021  4.54834e-11
      2.55037  4.43961e-11
      2.55053  3.65589e-11
      2.55070  3.27580e-11
      2.55086  3.22828e-11
      2.55102  3.51319e-11
      2.55118  4.02167e-11
      2.55135  3.63164e-11
      2.55151  2.94303e-11
      2.55167  2.84995e-11
      2.55183  2.84754e-11
      2.55200  2.71954e-11
      2.55216  2.72783e-11
      2.55232  2.84085e-11
      2.55249  3.17244e-11
      2.55265  4.10694e-11
      2.55281  5.13127e-11
      2.55297  5.59452e-11
      2.55314  5.51075e-11
      2.55330  5.46775e-11
      2.55346  6.12673e-11
      2.55363  6.71844e-11
      2.55379  7.65969e-11
      2.55395  8.92237e-11
      2.55412  9.11412e-11
      2.55428  9.29462e-11
      2.55444  9.74995e-11
      2.55460  1.00841e-10
      2.55477  9.82784e-11
      2.55493  8.68065e-11
      2.55509  8.02219e-11
      2.55526  7.76664e-11
      2.55542  6.90790e-11
      2.55558  5.20743e-11
      2.55575  4.01448e-11
      2.55591  3.93716e-11
      2.55607  4.44888e-11
      2.55624  4.89268e-11
      2.55640  4.90474e-11
      2.55656  4.22534e-11
      2.55673  3.66847e-11
      2.55689  3.82878e-11
      2.55705  3.93023e-11
      2.55722  3.79501e-11
      2.55738  3.98718e-11
      2.55754  4.65244e-11
      2.55771  5.69939e-11
      2.55787  6.60204e-11
      2.55804  7.31335e-11
      2.55820  8.24717e-11
      2.55836  8.82648e-11
      2.55853  8.08433e-11
      2.55869  8.13783e-11
      2.55885  8.46339e-11
      2.55902  8.26944e-11
      2.55918  8.01928e-11
      2.55934  7.44439e-11
      2.55951  7.34409e-11
      2.55967  6.74886e-11
      2.55984  5.82823e-11
      2.56000  6.14908e-11
      2.56016  6.01161e-11
      2.56033  5.64511e-11
      2.56049  5.45818e-11
      2.56066  5.46721e-11
      2.56082  5.61124e-11
      2.56098  5.38171e-11
      2.56115  5.54709e-11
      2.56131  5.90775e-11
      2.56148  5.19056e-11
      2.56164  4.22021e-11
      2.56180  3.84667e-11
      2.56197  4.14310e-11
      2.56213  4.55583e-11
      2.56230  4.94970e-11
      2.56246  4.71716e-11
