# 295	Paranal_VISTA.J.dat
11150.0 0.0
11160.0 5.2e-05
11170.0 0.000605
11180.0 0.001158
11190.0 0.000773
11200.0 0.000387
11210.0 0.000203
11220.0 1.9e-05
11230.0 0.000587
11240.0 0.001154
11250.0 0.001327
11260.0 0.001499
11270.0 0.001584
11280.0 0.001668
11290.0 0.001789
11300.0 0.00191
11310.0 0.00253
11320.0 0.003149
11330.0 0.003267
11340.0 0.003385
11350.0 0.003614
11360.0 0.003842
11370.0 0.004572
11380.0 0.005301
11390.0 0.006286
11400.0 0.00727
11410.0 0.007339
11420.0 0.007408
11430.0 0.009365
11440.0 0.011322
11450.0 0.01257
11460.0 0.013818
11470.0 0.016103
11480.0 0.018388
11490.0 0.021589
11500.0 0.02479
11510.0 0.029972
11520.0 0.035154
11530.0 0.042034
11540.0 0.048914
11550.0 0.058487
11560.0 0.068059
11570.0 0.08306
11580.0 0.098061
11590.0 0.121571
11600.0 0.14508
11610.0 0.179855
11620.0 0.21463
11630.0 0.263295
11640.0 0.31196
11650.0 0.373305
11660.0 0.43465
11670.0 0.499745
11680.0 0.56484
11690.0 0.619145
11700.0 0.67345
11710.0 0.70659
11720.0 0.73973
11730.0 0.7517
11740.0 0.76367
11750.0 0.762805
11760.0 0.76194
11770.0 0.755635
11780.0 0.74933
11790.0 0.74303
11800.0 0.73673
11810.0 0.731525
11820.0 0.72632
11830.0 0.72407
11840.0 0.72182
11850.0 0.72157
11860.0 0.72132
11870.0 0.723845
11880.0 0.72637
11890.0 0.73095
11900.0 0.73553
11910.0 0.74078
11920.0 0.74603
11930.0 0.752375
11940.0 0.75872
11950.0 0.7654
11960.0 0.77208
11970.0 0.77824
11980.0 0.7844
11990.0 0.790285
12000.0 0.79617
12010.0 0.801835
12020.0 0.8075
12030.0 0.81142
12040.0 0.81534
12050.0 0.818805
12060.0 0.82227
12070.0 0.82525
12080.0 0.82823
12090.0 0.83045
12100.0 0.83267
12110.0 0.83376
12120.0 0.83485
12130.0 0.836225
12140.0 0.8376
12150.0 0.838025
12160.0 0.83845
12170.0 0.839515
12180.0 0.84058
