microns throughput
2.0004663860000003 4.651326452603828e-12
2.002074478 4.731500089792686e-12
2.00368257 4.542036630937503e-12
2.005290662 4.0913618311195855e-12
2.006898754 3.733502129783253e-12
2.008506846 3.395575223373479e-12
2.010114938 2.9898182272248457e-12
2.01172303 2.6180713053645675e-12
2.013331122 2.3911471928367572e-12
2.014939214 2.3188028107424708e-12
2.016547306 2.3320905803572214e-12
2.018155398 2.3873966588243193e-12
2.01976349 2.3442754939976564e-12
2.021371582 2.346513800608518e-12
2.022979674 2.436428353035424e-12
2.0245877660000002 2.4267044460893783e-12
2.026195858 2.3225158998315005e-12
2.027803949 2.1914066685563013e-12
2.029412041 2.1761107041087355e-12
2.031020133 2.167798360487504e-12
2.032628225 2.122540222538533e-12
2.034236317 2.085748246027371e-12
2.035844409 2.155287879108776e-12
2.037452501 2.2350715232036143e-12
2.039060593 2.30978691886113e-12
2.040668685 2.381709183419624e-12
2.042276777 2.3500763794088056e-12
2.0438848689999998 2.3309823615188664e-12
2.045492961 2.3754318467779215e-12
2.047101053 2.3744275468495068e-12
2.0487091449999997 2.278712563842791e-12
2.0503172370000002 2.2384879068340706e-12
2.0519253290000004 2.3208035585409076e-12
2.053533421 2.4228684956749635e-12
2.055141513 2.3922356559237803e-12
2.056749605 2.420165843732956e-12
2.058357697 2.6321302789323316e-12
2.059965788 2.9623947600112423e-12
2.06157388 3.2595728775781766e-12
2.0631819719999998 3.5557434572991026e-12
2.064790064 3.868523268827492e-12
2.066398156 4.307096073807835e-12
2.068006248 4.922466813725222e-12
2.06961434 5.507444913314766e-12
2.071222432 5.808944201605606e-12
2.072830524 6.1157330027564045e-12
2.074438616 6.719123865549533e-12
2.076046708 7.358639617250255e-12
2.0776548 7.358019000175843e-12
2.079262892 7.120525909049423e-12
2.080870984 6.9660477699647465e-12
2.0824790760000003 7.144377508617815e-12
2.084087168 6.925361843413122e-12
2.08569526 6.46079746496772e-12
2.0873033519999997 5.776579447576558e-12
2.088911444 5.989581123100242e-12
2.090519536 7.020755373080536e-12
2.092127627 8.228523770974697e-12
2.0937357189999997 8.56171323179674e-12
2.0953438110000002 7.608479042803312e-12
2.0969519030000003 7.981157544672015e-12
2.098559995 9.184343549524204e-12
2.100168087 9.561305777586992e-12
2.101776179 6.581927098555178e-12
2.103384271 4.009348091215512e-12
2.104992363 1.8247442233410075e-12
2.1066004549999997 1.726518588451521e-12
2.1082085470000003 1.8941836296980264e-12
2.109816639 1.9380651852089465e-12
2.111424731 1.1017313816243832e-12
2.113032823 2.765509025184221e-12
2.114640915 3.0862509262238285e-12
2.116249007 3.245833907552591e-12
2.1178570989999996 3.274856828427945e-12
2.1194651909999997 3.851581188624419e-12
2.1210732830000003 5.739982504805769e-12
2.122681375 8.573033449207562e-12
2.124289466 9.480110480334232e-12
2.125897558 7.167720261067669e-12
2.1275056500000002 6.878066808883574e-12
2.129113742 7.093948680738829e-12
2.130721834 8.186787025868517e-12
2.1323299259999997 7.290902628031266e-12
2.133938018 5.537778344504445e-12
2.1355461100000004 3.0766025818111384e-12
2.137154202 1.98838549124452e-12
2.138762294 1.8221383698838007e-12
2.140370386 1.7389065438971935e-12
2.141978478 1.3473008955558367e-12
2.14358657 1.9243140643398894e-13
2.1451946619999998 1.3362515238091372e-13
2.146802754 1.3253050677127715e-13
2.1484108460000004 1.3215937612661187e-13
2.150018938 1.3210639515036378e-13
2.15162703 1.3244290168231593e-13
2.153235122 1.3314786940662906e-13
2.154843214 1.3395388647251208e-13
2.156451305 1.3531454022214436e-13
2.158059397 1.366158388275281e-13
2.159667489 1.3860402633614613e-13
2.161275581 1.410387295026321e-13
2.1628836729999996 1.4327372365285447e-13
2.164491765 1.4613148600650738e-13
2.1660998570000003 1.493502857900731e-13
2.167707949 1.529443118912692e-13
2.169316041 1.5691591667059736e-13
2.170924133 1.6092678113208048e-13
2.172532225 1.6593633225932877e-13
2.174140317 1.7125311486326761e-13
2.1757484089999997 1.7712488523603362e-13
2.177356501 1.845581448672863e-13
2.1789645930000003 2.6192564642745564e-13
2.180572685 1.4260589182412836e-12
2.182180777 1.727555873600498e-12
2.183788869 1.8214404685480783e-12
2.185396961 1.9263952675051887e-12
2.187005053 2.2259216729685486e-12
2.1886131449999997 3.3233494971565752e-12
2.1902212359999997 3.594264945371668e-12
2.191829328 3.710067176388742e-12
2.1934374200000004 2.2823785084499825e-12
2.195045512 4.14407056727844e-12
2.196653604 1.3504833795090528e-11
2.198261696 2.5704921881723215e-11
2.199869788 4.1239646285895754e-11
2.20147788 6.019477207662379e-11
2.203085972 8.653856319810076e-11
2.204694064 1.2169665864947107e-10
2.206302156 1.6841221139751362e-10
2.207910248 2.1794952851474642e-10
2.2095183400000002 2.55586889317332e-10
2.211126432 2.9316855552661586e-10
2.212734524 3.440520817729066e-10
2.2143426159999997 4.163502783348752e-10
2.215950708 4.889676514871734e-10
2.2175588 7.903000513584796e-10
2.219166892 1.1912395316054065e-09
