microns throughput
0.5505 1.3920730659128524e-12
0.5515 1.5204401261505283e-12
0.5525 1.9609364434706793e-10
0.5535 5.774211882327145e-10
0.5545 2.1336062130652633e-12
0.5555 2.18463537621412e-12
0.5565 1.012806616598095e-09
0.5575 2.238569405876305e-09
0.5585 2.00597561567291e-09
0.5595 2.1219519089622226e-09
0.5605 8.424972621317951e-10
0.5615 3.6192683396731327e-10
0.5625 7.502445496219839e-10
0.5635 3.683199294845062e-12
0.5645 4.138150363430974e-12
0.5655 4.620812795886499e-12
0.5665 5.052361834090164e-12
0.5675 1.0168187112241107e-09
0.5685 5.7033556691450585e-12
0.5695 5.952676786765017e-12
0.5705 1.6924308233593468e-09
0.5715 9.394385194910323e-09
0.5725 5.389821156174806e-09
0.5735 1.0227259551294586e-08
0.5745 1.2341838599914698e-08
0.5755 1.0950283057631921e-08
0.5765 1.1632593950082289e-08
0.5775 7.085335178418294e-12
0.5785 7.342986153527887e-12
0.5795 7.757125991461765e-12
0.5805 8.387338831497073e-12
0.5815 4.058026482697423e-09
0.5825 6.249089613129895e-09
0.5835 1.7771748706315143e-09
0.5845 1.2752857020833302e-11
0.5855 3.362239078107909e-09
0.5865 1.1681603223242247e-08
0.5875 3.213587868672211e-08
0.5885 2.7395171062428305e-09
0.5895 1.7981326669329427e-08
0.5905 9.588736371865716e-09
0.5915 9.645197449779621e-09
0.5925 1.207468562769631e-08
0.5935 2.149926977085164e-11
0.5945 2.2036100469724443e-11
0.5955 8.205868197035021e-09
0.5965 2.284488525054662e-11
0.5975 1.903228079377503e-09
0.5985 2.9595679709513108e-08
0.5995 2.3721349701436215e-11
0.6005 4.405609653303758e-08
0.6015 4.634092594004972e-09
0.6025 1.7911871520294018e-08
0.6035 1.3160919199418094e-08
0.6045 6.3209014110222925e-09
0.6055 1.3228925924823075e-08
0.6065 2.068571887811579e-08
0.6075 3.2796892492328124e-08
0.6085 7.555918065584754e-09
0.6095 5.207042837078927e-09
0.6105 2.5620870476572474e-11
0.6115 2.287257693307319e-08
0.6125 5.211323009056185e-09
0.6135 2.8180937269386662e-08
0.6145 2.0579533568961602e-08
0.6155 2.4565464676395352e-08
0.6165 2.3277302955256627e-08
0.6175 3.937710285309628e-08
0.6185 5.0803516947868766e-08
0.6195 2.300476243702194e-08
0.6205 4.0321369431995944e-08
0.6215 2.5689406609456527e-08
0.6225 3.147069648841999e-08
0.6235 6.20935863358676e-08
0.6245 7.697213302044296e-08
0.6255 7.167858269779251e-09
0.6265 4.477565121218119e-08
