microns throughput
2.0004663860000003 9.21966090130092e-15
2.002074478 1.6646822446916589e-13
2.00368257 1.591214876075958e-12
2.005290662 1.6825591605173718e-12
2.006898754 2.0669478962154518e-12
2.008506846 2.0623051394600323e-12
2.010114938 1.561111656294133e-12
2.01172303 7.972433187207618e-13
2.013331122 2.834883074732225e-13
2.014939214 1.1774753544481915e-13
2.016547306 1.0080551801422199e-13
2.018155398 2.564927041774205e-13
2.01976349 5.071562077991696e-13
2.021371582 3.6729227099014257e-13
2.022979674 3.5610865559003843e-13
2.0245877660000002 5.166697306495493e-13
2.026195858 1.4469543441857675e-13
2.027803949 2.1593687032351897e-14
2.029412041 3.769272006429206e-14
2.031020133 2.7915425762714133e-13
2.032628225 4.968046863294665e-13
2.034236317 5.194410230678942e-13
2.035844409 6.519675130127673e-13
2.037452501 8.421697914252102e-13
2.039060593 9.979907140229939e-13
2.040668685 1.2078956791835646e-12
2.042276777 6.234886069290221e-13
2.0438848689999998 3.938391120854613e-13
2.045492961 4.435941183338059e-13
2.047101053 7.07611368179243e-13
2.0487091449999997 6.988523595976207e-13
2.0503172370000002 6.317412528646129e-13
2.0519253290000004 7.341627868896925e-13
2.053533421 1.089480103840823e-12
2.055141513 9.791366187668357e-13
2.056749605 1.159063525336226e-12
2.058357697 1.585368127589858e-12
2.059965788 1.7537166926247002e-12
2.06157388 1.7224524953766477e-12
2.0631819719999998 1.7110196490710854e-12
2.064790064 1.3429482217640935e-12
2.066398156 8.942086739089818e-13
2.068006248 6.719704581655559e-13
2.06961434 8.970382680959946e-13
2.071222432 1.798154360644518e-12
2.072830524 1.6238730230837456e-12
2.074438616 1.8403705215819234e-12
2.076046708 2.757540045885e-12
2.0776548 3.3124543483907918e-12
2.079262892 1.8289019443583377e-12
2.080870984 1.547306879683022e-12
2.0824790760000003 2.4507936391556557e-12
2.084087168 4.167522244535992e-12
2.08569526 5.408853518575055e-12
2.0873033519999997 1.0190056405702932e-11
2.088911444 1.1395784584543444e-11
2.090519536 1.4079686264400132e-11
2.092127627 1.7581585403583886e-11
2.0937357189999997 2.4228176721746262e-11
2.0953438110000002 1.8987921978316685e-11
2.0969519030000003 1.7017355187460108e-11
2.098559995 2.3487387998175794e-11
2.100168087 4.136473613707647e-11
2.101776179 3.882618319010445e-11
2.103384271 3.318291513663599e-11
2.104992363 2.3227493993693825e-11
2.1066004549999997 2.22938577639331e-11
2.1082085470000003 3.342400157805135e-11
2.109816639 2.6942375273563273e-11
2.111424731 1.5919945189379436e-11
2.113032823 1.466744271457324e-11
2.114640915 6.002362047413861e-11
2.116249007 7.42776213045906e-11
2.1178570989999996 1.2145324947953468e-10
2.1194651909999997 3.2570284974947956e-11
2.1210732830000003 2.978136718336151e-11
2.122681375 5.381536799857928e-11
2.124289466 1.0026751911278861e-10
2.125897558 9.404646369424764e-11
2.1275056500000002 6.804595676306023e-11
2.129113742 5.364936375504266e-11
2.130721834 5.2572539670662335e-11
2.1323299259999997 6.567896936060354e-11
2.133938018 4.2797882683775246e-11
2.1355461100000004 3.77363356125422e-11
2.137154202 3.903786255473544e-11
2.138762294 5.98888196357028e-11
2.140370386 6.940224875714423e-11
2.141978478 8.391167450000545e-11
2.14358657 7.165936271341604e-11
2.1451946619999998 5.7264607018685204e-11
2.146802754 5.011206285606207e-11
2.1484108460000004 5.080935300235336e-11
2.150018938 5.8078250960408486e-11
2.15162703 4.989024721638919e-11
2.153235122 5.440285179408491e-11
2.154843214 6.104627985930995e-11
2.156451305 8.637666268849766e-11
2.158059397 6.481247385789438e-11
2.159667489 5.620084824857833e-11
2.161275581 5.834230080907252e-11
2.1628836729999996 7.151574168842699e-11
2.164491765 8.715042277264361e-11
2.1660998570000003 7.887762274058689e-11
2.167707949 8.267062491860179e-11
2.169316041 6.428275277563808e-11
2.170924133 5.5341792187424826e-11
2.172532225 6.462107695848647e-11
2.174140317 9.310475881190715e-11
2.1757484089999997 7.077791911781715e-11
2.177356501 4.1278777240793585e-11
2.1789645930000003 3.237240600510073e-11
2.180572685 5.553195391311902e-11
2.182180777 1.323838140870733e-10
2.183788869 1.0450097082528645e-10
2.185396961 9.548228610049697e-11
2.187005053 1.0799625658790712e-10
2.1886131449999997 1.3399146682867613e-10
2.1902212359999997 1.3063489136173257e-10
2.191829328 1.1120616571958317e-10
2.1934374200000004 1.2661661114771656e-10
2.195045512 1.0629809285643341e-10
2.196653604 9.937856912515515e-11
2.198261696 7.910613235383707e-11
2.199869788 7.760028832920913e-11
2.20147788 6.128089955474047e-11
2.203085972 4.759027901118727e-11
2.204694064 4.3789843131193144e-11
2.206302156 6.522422363741917e-11
2.207910248 2.3939276078721655e-10
2.2095183400000002 1.6179865487932014e-10
2.211126432 1.4206074662333366e-10
2.212734524 1.5396169925516905e-10
2.2143426159999997 2.605607828112682e-10
2.215950708 9.235208074688466e-10
2.2175588 9.480776977875144e-10
2.219166892 1.1972852639337032e-09
2.220774984 1.091910787832265e-09
2.222383075 1.0826206392797375e-09
2.2239911670000003 1.265998159756521e-09
2.225599259 1.6075743618457328e-09
2.227207351 2.6187613633562845e-09
2.228815443 2.3622592394502057e-09
2.230423535 2.093831577899649e-09
2.232031627 2.5233834257781307e-09
2.2336397189999997 3.749304737789826e-09
2.2352478110000003 5.804334755679202e-09
2.236855903 6.500687937375001e-09
2.238463995 7.49813238114782e-09
2.240072087 1.1524899092375927e-08
2.241680179 1.8491524432317985e-08
2.243288271 2.6634689552006836e-08
2.2448963629999996 3.4661046106400126e-08
