microns throughput
0.5502999877929687 1.1782859748376888e-10
0.5512999877929687 7.425262963511493e-10
0.5522999877929687 8.86301917151695e-11
0.5532999877929687 2.632291590720344e-10
0.5542999877929687 1.8547850478058075e-09
0.5552999877929687 1.8537713915611968e-09
0.5562999877929687 9.458605920004702e-10
0.5572999877929687 6.858883734123679e-10
0.5582999877929687 4.746330513350392e-10
0.5592999877929687 2.3604201937812314e-12
0.5602999877929687 2.7524841674435512e-12
0.5612999877929687 2.5959892495569956e-09
0.5622999877929687 1.1277529962512036e-10
0.5632999877929687 1.1312012231094125e-09
0.5642999877929687 1.1384584102558174e-09
0.5652999877929688 1.4326823040868663e-09
0.5662999877929688 7.667698464036267e-10
0.5672999877929688 2.2071995719264854e-10
0.5682999877929688 3.436380306950115e-09
0.5692999877929688 2.400155483688337e-10
0.5702999877929688 2.970758383188172e-09
0.5712999877929688 6.567845763684218e-10
0.5722999877929688 2.675717204992901e-09
0.5732999877929688 3.4912805580251456e-09
0.5742999877929688 7.103585189879844e-09
0.5752999877929688 3.012046607628304e-09
0.5762999877929688 2.211067972194481e-09
0.5772999877929688 9.862490631579522e-10
0.5782999877929688 1.1199942236002041e-09
0.5792999877929688 4.3339352582345244e-09
0.5802999877929688 1.2518086290753055e-10
0.5812999877929688 1.6730776612273224e-08
0.5822999877929688 1.935633588069342e-09
0.5832999877929688 6.5745223771899215e-09
0.5842999877929688 1.3524254961700864e-08
0.5852999877929688 3.3449839384868434e-09
0.5862999877929688 5.34850837621087e-09
0.5872999877929688 9.26429434722505e-10
0.5882999877929688 5.821190727799439e-09
0.5892999877929688 5.408688274137268e-10
0.5902999877929688 5.046932865326292e-09
0.5912999877929688 6.3413910948605996e-09
0.5922999877929688 1.7376608676673613e-08
0.5932999877929688 7.933434491845766e-09
0.5942999877929688 4.6070352405376436e-09
0.5952999877929688 8.249771929492039e-09
0.5962999877929688 1.3480196765235527e-08
0.5972999877929688 3.323400396249654e-09
0.5982999877929688 1.1399074550522118e-08
0.5992999877929688 1.2996470410517843e-09
0.6002999877929688 5.770059087143978e-09
0.6012999877929688 1.8689203364456927e-08
0.6022999877929688 1.7222071143640343e-08
0.6032999877929688 4.693668819157364e-09
0.6042999877929688 1.1317973791240085e-08
0.6052999877929688 1.2205995439841259e-08
