#  Table f622w.tab  Mon 11:02:30 21-Aug-95
# WAVELENGTH   THROUGHPUT        error
#  ANGSTROMS TRANSMISSION TRANSMISSION
      5000.0    8.4291E-7           0.
      5002.0    8.6220E-7           0.
      5004.0    7.9867E-7           0.
      5006.0    7.5631E-7           0.
      5008.0    7.6258E-7           0.
      5010.0    6.9596E-7           0.
      5012.0    5.6721E-7           0.
      5014.0    5.0109E-7           0.
      5016.0    5.7924E-7           0.
      5018.0    7.5472E-7           0.
      5020.0    8.2750E-7           0.
      5022.0    7.9847E-7           0.
      5024.0    7.4607E-7           0.
      5026.0    7.5542E-7           0.
      5028.0    7.6665E-7           0.
      5030.0    7.7958E-7           0.
      5032.0    8.5862E-7           0.
      5034.0    8.1935E-7           0.
      5036.0    6.4158E-7           0.
      5038.0    5.5985E-7           0.
      5040.0    6.6514E-7           0.
      5042.0    7.5502E-7           0.
      5044.0    8.1994E-7           0.
      5046.0    9.0783E-7           0.
      5048.0    8.5772E-7           0.
      5050.0    8.3863E-7           0.
      5052.0    8.2372E-7           0.
      5054.0    7.1147E-7           0.
      5056.0    6.8433E-7           0.
      5058.0    7.6437E-7           0.
      5060.0    8.5643E-7           0.
      5062.0    8.4271E-7           0.
      5064.0    8.4480E-7           0.
      5066.0    8.4211E-7           0.
      5068.0    7.6735E-7           0.
      5070.0    7.3653E-7           0.
      5072.0    7.5363E-7           0.
      5074.0    6.6673E-7           0.
      5076.0    6.3372E-7           0.
      5078.0    6.4754E-7           0.
      5080.0    6.7996E-7           0.
      5082.0    6.9248E-7           0.
      5084.0    6.5222E-7           0.
      5086.0    6.7608E-7           0.
      5088.0    7.9449E-7           0.
      5090.0    8.3675E-7           0.
      5092.0    8.0384E-7           0.
      5094.0    7.6029E-7           0.
      5096.0    8.1169E-7           0.
      5098.0    8.7333E-7           0.
      5100.0    8.6051E-7           0.
      5102.0    8.4619E-7           0.
      5104.0    8.2869E-7           0.
      5106.0    8.0364E-7           0.
      5108.0    7.8554E-7           0.
      5110.0    9.0674E-7           0.
      5112.0    1.0390E-6           0.
      5114.0    1.0290E-6           0.
      5116.0    8.2621E-7           0.
      5118.0    7.0590E-7           0.
      5120.0    8.2163E-7           0.
      5122.0    9.4442E-7           0.
      5124.0    9.2762E-7           0.
      5126.0    9.1052E-7           0.
      5128.0    9.5078E-7           0.
      5130.0    9.4601E-7           0.
      5132.0    9.6709E-7           0.
      5134.0    8.9719E-7           0.
      5136.0    9.0594E-7           0.
      5138.0    9.6888E-7           0.
      5140.0    8.8566E-7           0.
      5142.0    8.0334E-7           0.
      5144.0    8.1557E-7           0.
      5146.0    8.9759E-7           0.
      5148.0    9.0982E-7           0.
      5150.0    9.2126E-7           0.
      5152.0    9.3388E-7           0.
      5154.0    9.3000E-7           0.
      5156.0    9.3855E-7           0.
      5158.0    9.3796E-7           0.
      5160.0    8.4579E-7           0.
      5162.0    8.3167E-7           0.
      5164.0    9.2126E-7           0.
      5166.0    9.8807E-7           0.
      5168.0    1.1135E-6           0.
      5170.0    1.1434E-6           0.
      5172.0    1.0857E-6           0.
      5174.0    1.1503E-6           0.
      5176.0    1.2348E-6           0.
      5178.0    1.2020E-6           0.
      5180.0    1.2647E-6           0.
      5182.0    1.3621E-6           0.
      5184.0    1.4506E-6           0.
      5186.0    1.6564E-6           0.
      5188.0    1.7906E-6           0.
      5190.0    1.9407E-6           0.
      5192.0    2.2122E-6           0.
      5194.0    2.5462E-6           0.
      5196.0    2.7789E-6           0.
      5198.0    2.9141E-6           0.
      5200.0    3.0105E-6           0.
      5202.0    3.1895E-6           0.
      5204.0    3.5067E-6           0.
      5206.0    3.9570E-6           0.
      5208.0    4.7067E-6           0.
      5210.0    5.6124E-6           0.
      5212.0    6.4148E-6           0.
      5214.0    7.3076E-6           0.
      5216.0    8.4430E-6           0.
      5218.0    9.7514E-6           0.
      5220.0    1.1275E-5           0.
      5222.0    1.3014E-5           0.
      5224.0    1.5092E-5           0.
      5226.0    1.7618E-5           0.
      5228.0    2.0233E-5           0.
      5230.0    2.3036E-5           0.
      5232.0    2.6437E-5           0.
      5234.0    3.0404E-5           0.
      5236.0    3.4868E-5           0.
      5238.0    3.9670E-5           0.
      5240.0    4.4721E-5           0.
      5242.0    5.0020E-5           0.
      5244.0    5.5578E-5           0.
      5246.0    6.1374E-5           0.
      5248.0    6.7339E-5           0.
      5250.0    7.3553E-5           0.
      5252.0    7.9668E-5           0.
      5254.0    8.5484E-5           0.
      5256.0    9.1360E-5           0.
      5258.0    9.7246E-5           0.
      5260.0    1.0310E-4           0.
      5262.0    1.0917E-4           0.
      5264.0    1.1523E-4           0.
      5266.0    1.2130E-4           0.
      5268.0    1.2776E-4           0.
      5270.0    1.3472E-4           0.
      5272.0    1.4237E-4           0.
      5274.0    1.5092E-4           0.
      5276.0    1.6077E-4           0.
      5278.0    1.7190E-4           0.
      5280.0    1.8483E-4           0.
      5282.0    1.9954E-4           0.
      5284.0    2.1575E-4           0.
      5286.0    2.3454E-4           0.
      5288.0    2.5671E-4           0.
      5290.0    2.8167E-4           0.
      5292.0    3.0980E-4           0.
      5294.0    3.4212E-4           0.
      5296.0    3.7860E-4           0.
      5298.0    4.2016E-4           0.
      5300.0    4.6739E-4           0.
      5302.0    5.2108E-4           0.
      5304.0    5.8272E-4           0.
      5306.0    6.5401E-4           0.
      5308.0    7.3553E-4           0.
      5310.0    8.2810E-4           0.
      5312.0    9.3319E-4           0.
      5314.0    0.0010529           0.
      5316.0    0.0011891           0.
      5318.0    0.0013442           0.
      5320.0    0.0015212           0.
      5322.0     0.001723           0.
      5324.0    0.0019537           0.
      5326.0    0.0022151           0.
      5328.0    0.0025134           0.
      5330.0    0.0028485           0.
      5332.0    0.0032243           0.
      5334.0    0.0036429           0.
      5336.0    0.0041032           0.
      5338.0    0.0046122           0.
      5340.0    0.0051839           0.
      5342.0    0.0058172           0.
      5344.0    0.0064625           0.
      5346.0    0.0069497           0.
      5368.0     0.013502           0.
      5370.0     0.014933           0.
      5372.0     0.016425           0.
      5374.0     0.018035           0.
      5376.0     0.019765           0.
      5378.0     0.021615           0.
      5380.0     0.023663           0.
      5382.0      0.02581           0.
      5384.0     0.028137           0.
      5386.0     0.030622           0.
      5388.0     0.033267           0.
      5390.0     0.036091           0.
      5392.0     0.039014           0.
      5394.0     0.042136           0.
      5396.0     0.045456           0.
      5398.0     0.048956           0.
      5400.0     0.052694           0.
      5402.0     0.056552           0.
      5404.0     0.060628           0.
      5406.0     0.064903           0.
      5408.0     0.069377           0.
