Wavelength_microns Throughput
2.0004663860000003 1.503294488993449e-10
2.002074478 1.2342260545068103e-10
2.00368257 1.0521039287447961e-10
2.005290662 9.970805049779397e-11
2.006898754 8.520802392229966e-11
2.008506846 5.7960237777278325e-11
2.010114938 4.8612674575597746e-11
2.01172303 5.7285750187693174e-11
2.013331122 5.17155738762715e-11
2.014939214 3.291358754758293e-11
2.016547306 2.9029985919167653e-11
2.018155398 3.675314388398406e-11
2.01976349 3.473803375010143e-11
2.021371582 2.616980795380717e-11
2.022979674 2.154910108588683e-11
2.0245877660000002 1.866648420913963e-11
2.026195858 1.7623122467098635e-11
2.027803949 1.7483629770787272e-11
2.029412041 7.2376114447899794e-12
2.031020133 2.4503689196845406e-12
2.032628225 3.40307273804144e-12
2.034236317 1.0306908323796852e-11
2.035844409 4.145935149821365e-12
2.037452501 1.3794280844385793e-12
2.039060593 2.0208149792674464e-12
2.040668685 7.49801901670527e-12
2.042276777 8.922010106096388e-12
2.0438848689999998 4.737444305107758e-12
2.045492961 4.716015533490305e-12
2.047101053 6.167409320613687e-12
2.0487091449999997 6.805795893204402e-12
2.0503172370000002 6.914635775398489e-12
2.0519253290000004 4.773384910285014e-13
2.053533421 9.82906090928368e-15
2.055141513 4.297147170597956e-14
2.056749605 2.8307579439768468e-12
2.058357697 1.0070459488505923e-12
2.059965788 1.6425070147566284e-14
2.06157388 3.854424077126956e-14
2.0631819719999998 3.144376273456675e-12
2.064790064 1.1720583974413567e-11
2.066398156 3.3417280484026135e-12
2.068006248 3.1590213671926622e-12
2.06961434 9.710244697607287e-12
2.071222432 1.786599120617404e-11
2.072830524 1.7286655445468148e-11
2.074438616 1.3283149367584188e-11
2.076046708 7.541215489891752e-12
2.0776548 7.302176140814396e-12
2.079262892 2.015932598409969e-11
2.080870984 1.5791720896030408e-11
2.0824790760000003 2.525715694555472e-13
2.084087168 2.4023950648391906e-14
2.08569526 1.7178726315007427e-12
2.0873033519999997 6.958502404120915e-11
2.088911444 1.1485256804920363e-12
2.090519536 2.2032545054663976e-14
2.092127627 9.54879904297403e-13
2.0937357189999997 6.804839445133936e-11
2.0953438110000002 8.828394997491004e-11
2.0969519030000003 7.092045564036423e-11
2.098559995 7.794623506503051e-11
2.100168087 9.810380122484027e-11
2.101776179 1.561150423672202e-10
2.103384271 3.007513067547394e-10
2.104992363 1.2600887670552727e-10
2.1066004549999997 1.9685714325135382e-11
2.1082085470000003 1.641358640592633e-11
2.109816639 1.3424543412934185e-10
2.111424731 2.824225639478823e-10
2.113032823 4.498125953469804e-12
2.114640915 2.6418213261171166e-13
2.116249007 1.4432032125170632e-11
2.1178570989999996 9.67433708106598e-10
2.1194651909999997 4.5244886538010064e-10
2.1210732830000003 2.122629548788524e-10
2.122681375 2.732151750744973e-10
2.124289466 4.4420050104746106e-10
2.125897558 5.824654290702449e-10
2.1275056500000002 6.750347504139575e-10
2.129113742 9.227255886302202e-11
2.130721834 1.6270337685085442e-12
2.1323299259999997 5.366152135321784e-13
2.133938018 2.9502785015325964e-11
2.1355461100000004 5.554727471992526e-10
2.137154202 8.595313132679515e-12
2.138762294 1.6467102460381732e-13
2.140370386 5.671557947319206e-12
2.141978478 3.1907438378514874e-10
2.14358657 2.262673489857059e-10
2.1451946619999998 7.508624218207541e-11
2.146802754 7.865396827125016e-11
2.1484108460000004 2.0534099633977242e-10
2.150018938 4.266120909207165e-10
2.15162703 3.7375235515005157e-10
2.153235122 3.2460423050470603e-10
2.154843214 1.7482813215599612e-10
2.156451305 9.665018678236477e-11
2.158059397 1.8272635370078298e-10
2.159667489 4.478570492398213e-10
2.161275581 5.087673500629186e-11
2.1628836729999996 1.007216154100411e-12
2.164491765 6.621750019886042e-13
2.1660998570000003 3.334214641255561e-11
2.167707949 7.079487813967719e-10
2.169316041 1.410339419165381e-10
2.170924133 3.711753313371583e-11
2.172532225 1.0709748672785466e-10
2.174140317 4.228644582954919e-10
2.1757484089999997 6.123156357518921e-10
2.177356501 5.595146768240661e-10
2.1789645930000003 5.153240848854585e-10
2.180572685 4.6420037911151444e-10
2.182180777 4.3498100678855666e-10
2.183788869 6.147113757116378e-10
2.185396961 9.686225317836915e-10
2.187005053 3.911623597426572e-10
2.1886131449999997 1.2293317414265897e-10
2.1902212359999997 1.3839557001749699e-10
2.191829328 5.576781447410051e-10
2.1934374200000004 1.5754994967544512e-09
2.195045512 6.363043039498491e-10
2.196653604 2.9132694059379526e-10
2.198261696 5.665355369154461e-10
2.199869788 1.3841327709237198e-09
2.20147788 1.7251940902347178e-09
2.203085972 1.3364212436858587e-09
2.204694064 1.1734233992870395e-09
2.206302156 1.4070216335504323e-09
2.207910248 1.6975418410383441e-09
2.2095183400000002 2.1736681846104204e-09
2.211126432 2.8176380063275747e-09
2.212734524 2.019484605671172e-09
2.2143426159999997 9.141436876155415e-10
2.215950708 6.367004281498013e-10
2.2175588 2.2189341587896567e-09
2.219166892 8.11813255579937e-09
2.220774984 4.0008534520992764e-10
2.222383075 1.134446874604925e-11
2.2239911670000003 8.432164422852772e-12
2.225599259 4.0857466120361525e-10
2.227207351 1.4525173345858835e-08
2.228815443 6.644093792288754e-09
2.230423535 2.9719806821942257e-09
2.232031627 3.895105075158902e-09
2.2336397189999997 7.749106210848617e-09
2.2352478110000003 1.2763557982613238e-08
2.236855903 1.42749664704475e-08
2.238463995 1.6210581333051963e-08
2.240072087 8.295772979551598e-09
2.241680179 4.064669267690611e-09
2.243288271 5.202054762782091e-09
2.2448963629999996 1.646936869011036e-08
2.2465044549999997 3.956885521966518e-08
2.2481125470000003 9.67305022015269e-10
2.249720639 2.8495371413897667e-11
2.251328731 1.1137863111025701e-10
2.252936823 5.172315095252728e-09
2.2545449140000002 3.972795713082354e-08
2.256153006 1.076274732490494e-09
2.257761098 3.7094786852643456e-11
2.2593691899999997 2.9939575870538454e-10
2.260977282 1.2287570775968045e-08
2.262585374 1.3746139578626346e-07
2.264193466 1.2889802623640548e-07
2.265801558 1.2062846424800503e-07
2.2674096500000003 7.944435674868713e-08
2.269017742 5.68575022926177e-08
2.270625834 6.237654622535531e-08
