Wavelength_microns Throughput
0.5504000244140625 2.3399790782506187e-10
0.5514000244140626 7.599962381201006e-10
0.5524000244140626 1.1016450050784464e-10
0.5534000244140626 5.701702553344143e-10
0.5544000244140626 9.58312506676527e-10
0.5554000244140626 7.069939534111808e-10
0.5564000244140626 2.0203383756060595e-09
0.5574000244140624 1.2967460991290238e-09
0.5584000244140624 2.4769797869732787e-12
0.5594000244140624 2.969074260078505e-12
0.5604000244140624 3.4197687121018827e-12
0.5614000244140624 2.1919982884354564e-09
0.5624000244140624 4.197946973184067e-12
0.5634000244140625 1.0805454217190319e-09
0.5644000244140625 1.180286351049064e-09
0.5654000244140625 3.0480931754180105e-09
0.5664000244140625 6.095268348887891e-10
0.5674000244140625 4.1664577638963195e-10
0.5684000244140625 3.366541609314578e-09
0.5694000244140625 1.520122702755047e-10
0.5704000244140625 4.730143250797458e-09
0.5714000244140625 1.5512451209400923e-10
0.5724000244140625 5.808140372775799e-12
0.5734000244140625 2.2607209766375735e-09
0.5744000244140625 1.796182123565349e-09
0.5754000244140625 2.4233987380263056e-09
0.5764000244140625 4.293093914671052e-09
0.5774000244140625 7.996358228917205e-12
0.5784000244140625 8.864219907864551e-12
0.5794000244140625 9.853810330710301e-12
0.5804000244140625 2.7077065379566764e-10
0.5814000244140625 3.437086984224941e-08
0.5824000244140625 4.728739977728456e-10
0.5834000244140625 1.3650040538069698e-08
0.5844000244140625 2.5243438732525548e-08
0.5854000244140625 2.802104629837132e-09
0.5864000244140625 1.1559751898510108e-08
0.5874000244140625 1.8589600079069292e-11
0.5884000244140625 1.9425058951870023e-11
0.5894000244140625 1.1809062485730765e-09
0.5904000244140625 3.1440077319919913e-09
0.5914000244140625 1.3722020948104353e-08
0.5924000244140625 3.38540064668333e-08
0.5934000244140625 2.194554865969127e-11
0.5944000244140625 1.0211819271216268e-08
0.5954000244140625 1.1380135086730021e-08
0.5964000244140625 2.017748493850147e-08
0.5974000244140625 2.3196498928716735e-11
0.5984000244140625 1.5008555865534942e-08
0.5994000244140625 2.3724729118903707e-11
0.6004000244140625 2.394495266042908e-11
0.6014000244140625 1.4383711459088789e-08
0.6024000244140625 2.3837328797854806e-08
0.6034000244140625 7.753830168077677e-09
0.6044000244140625 2.476991864992035e-11
0.6054000244140625 2.7095084781189293e-08
0.6064000244140625 2.5076287777117623e-11
0.6074000244140625 2.523417326317213e-11
0.6084000244140625 2.536858698338123e-11
0.6094000244140625 2.5464003404399363e-11
0.6104000244140625 5.342481987759736e-08
0.6114000244140625 6.144844390685008e-08
0.6124000244140625 2.107532405618738e-08
0.6134000244140625 1.2764068007150948e-08
0.6144000244140625 1.6032752305599077e-08
0.6154000244140625 1.3617776018961233e-08
0.6164000244140625 3.238975195365641e-08
0.6174000244140625 2.618481377653499e-11
0.6184000244140625 5.153668065683537e-08
0.6194000244140625 8.263166660504396e-08
0.6204000244140625 9.58618009721486e-08
0.6214000244140625 8.268560333609339e-08
0.6224000244140625 7.471684526148583e-08
0.6234000244140625 1.181790921752896e-08
0.6244000244140625 3.474789828496102e-08
0.6254000244140625 8.412549686294992e-08
0.6264000244140625 2.098884718855418e-08
0.6274000244140625 5.3262808074887576e-08
0.6284000244140625 9.398374233632687e-08
0.6294000244140625 1.2131793973340882e-07
0.6304000244140625 1.441140232066388e-07
0.6314000244140625 1.5201219847292115e-07
0.6324000244140625 2.2568070341418853e-07
0.6334000244140625 1.8160376685828802e-07
0.6344000244140625 2.0340631677180064e-07
0.6354000244140625 2.134538221040609e-07
0.6364000244140625 2.1745695764840813e-07
0.6374000244140625 2.438547920968553e-07
0.6384000244140625 3.092451498191192e-07
0.6394000244140625 4.4165925784073134e-07
0.6404000244140625 4.819870086597813e-07
0.6414000244140625 5.688465520820337e-07
0.6424000244140625 5.870519265459111e-07
0.6434000244140625 5.589854669011878e-07
0.6444000244140625 4.679229582282343e-07
0.6454000244140625 3.821766551629604e-07
0.6464000244140625 3.2507434414481407e-07
0.6474000244140625 2.807857482585104e-07
0.6484000244140625 3.2977498757607055e-07
0.6494000244140625 3.014922482429744e-07
0.6504000244140625 2.880514897204301e-07
0.6514000244140625 2.8563837243238907e-07
0.6524000244140625 2.3483287687978443e-07
0.6534000244140625 2.0310088804851572e-07
0.6544000244140625 1.1967048906096494e-07
0.6554000244140625 1.1654162314050308e-07
0.6564000244140625 1.4090187154991868e-07
0.6574000244140625 1.0762908816982699e-07
0.6584000244140625 1.357632343145025e-07
0.6594000244140625 1.5145332326982953e-07
0.6604000244140625 9.088687058912685e-08
0.6614000244140625 1.3140599908648379e-07
0.6624000244140625 5.127925702646921e-08
0.6634000244140625 8.848389744890454e-08
0.6644000244140625 4.7759347413392014e-08
0.6654000244140625 6.33895708435462e-08
0.6664000244140625 7.932019184429742e-08
0.6674000244140625 6.669537453556471e-08
0.6684000244140625 7.565534481408103e-10
0.6694000244140625 2.4544921216617533e-08
0.6704000244140625 6.368578554836e-08
0.6714000244140625 4.647812644900854e-08
0.6724000244140625 9.870177788722906e-08
0.6734000244140625 8.643173995858177e-08
