Wavelength_microns Throughput
0.5507899780273438 6.390333257384608e-10
0.5517899780273438 2.1955741349032873e-09
0.5527899780273438 8.997837861163345e-10
0.5537899780273438 5.981644931025577e-10
0.5547899780273438 6.565256003355147e-09
0.5557899780273438 2.4953023516158847e-09
0.5567899780273438 3.034051615832982e-09
0.5577899780273438 7.536445409046336e-10
0.5587899780273438 6.040310497333248e-09
0.5597899780273438 7.2685975665098024e-09
0.5607899780273438 3.134942324255328e-10
0.5617899780273438 3.984654944040028e-12
0.5627899780273438 4.32410582349753e-12
0.5637899780273438 2.6081126892528625e-09
0.5647899780273438 1.8971488071632235e-09
0.5657899780273438 6.8159461594814575e-09
0.5667899780273438 5.142404012098671e-12
0.5677899780273438 8.22178572364847e-09
0.5687899780273438 1.798433182327372e-09
0.5697899780273438 1.2754867641974872e-09
0.5707899780273438 6.460977604702371e-09
0.5717899780273438 2.2092874360044677e-10
0.5727899780273438 5.872273101214326e-12
0.5737899780273438 7.659730236054886e-09
0.5747899780273438 4.905344030533787e-09
0.5757899780273438 4.236003981817308e-09
0.5767899780273438 1.7259644717626956e-09
0.5777899780273438 8.752199091202819e-09
0.5787899780273438 8.071103693050326e-09
0.5797899780273438 3.847814880575961e-09
0.5807899780273438 1.0502074762688145e-08
0.5817899780273438 1.7091126020079554e-09
0.5827899780273438 7.589321169201317e-09
0.5837899780273438 1.914203354432608e-08
0.5847899780273438 1.867136966137931e-08
0.5857899780273438 1.5860546140543114e-08
0.5867899780273438 5.058939874155563e-09
0.5877899780273438 1.894852663073511e-11
0.5887899780273438 1.40111994578804e-08
0.5897899780273438 1.891494646361884e-08
0.5907899780273438 2.0826682645358677e-11
0.5917899780273438 1.3261504421045773e-08
0.5927899780273438 1.504069333810319e-08
0.5937899780273438 2.8371792394660828e-08
0.5947899780273438 2.045717994632447e-08
0.5957899780273438 5.735456010102018e-08
0.5967899780273438 2.0416333740431554e-08
0.5977899780273438 1.8430234756023177e-08
0.5987899780273438 2.9012859635439714e-08
0.5997899780273438 2.3816049054687445e-11
0.6007899780273438 1.096067393956272e-09
0.6017899780273438 3.964227778160319e-08
0.6027899780273438 4.0866025479497935e-08
0.6037899780273438 3.59954216970495e-08
0.6047899780273438 4.694925159143896e-09
0.6057899780273438 1.506527932306216e-08
0.6067899780273438 4.6514245965167e-08
0.6077899780273438 3.022032647934973e-08
0.6087899780273438 5.639603995912663e-09
0.6097899780273438 1.9528262151680554e-08
0.6107899780273438 2.5623760785376766e-11
0.6117899780273437 3.6568866714981416e-09
0.6127899780273437 2.5832756941760858e-11
0.6137899780273437 2.5900624691768753e-11
0.6147899780273437 3.342385913274227e-10
0.6157899780273437 4.7217711362030064e-08
0.6167899780273437 2.880010474781962e-08
0.6177899780273437 4.296527437963744e-08
0.6187899780273437 5.531617190568174e-08
0.6197899780273437 2.207658977936795e-08
0.6207899780273437 4.9777701132558524e-08
0.6217899780273437 2.902494770827797e-08
0.6227899780273437 3.825312337771223e-08
0.6237899780273437 8.004775123374958e-08
0.6247899780273437 2.512112514678564e-08
0.6257899780273437 1.5546718439698002e-08
0.6267899780273437 7.846366532047199e-08
0.6277899780273437 4.821113241022556e-09
0.6287899780273437 6.002706894816689e-09
0.6297899780273437 2.5934110619687714e-08
0.6307899780273437 1.0778784126276829e-08
0.6317899780273437 1.0846671024519502e-08
0.6327899780273437 1.915262649264849e-08
0.6337899780273437 1.3258926622096604e-08
0.6347899780273437 1.2225978079851198e-08
0.6357899780273437 4.381911154341699e-08
0.6367899780273437 2.7928254730654182e-08
0.6377899780273437 1.7272146863233234e-08
0.6387899780273437 1.6212296008694504e-08
0.6397899780273437 1.627179913671283e-08
0.6407899780273437 1.7606716887446413e-08
0.6417899780273437 3.80518506328358e-08
0.6427899780273437 5.128473795061746e-08
0.6437899780273437 2.4616969574476798e-08
0.6447899780273437 3.239733452064684e-08
0.6457899780273437 1.9319933057195e-08
0.6467899780273437 2.8558345614250594e-11
0.6477899780273437 4.909397010331611e-08
0.6487899780273437 3.233811609620013e-08
0.6497899780273437 8.86025553491432e-09
0.6507899780273437 3.1627140186345694e-08
0.6517899780273437 3.41709375139551e-08
0.6527899780273437 3.2099607069383056e-08
0.6537899780273437 1.0001723277516065e-08
0.6547899780273437 4.992714289232428e-09
0.6557899780273437 2.5692213856104684e-08
0.6567899780273437 7.550154389388788e-08
0.6577899780273437 8.2634043605244e-08
0.6587899780273437 1.405000066855231e-08
0.6597899780273437 5.622921973045797e-08
0.6607899780273437 4.5844173836160084e-08
0.6617899780273437 4.63795721374464e-08
0.6627899780273437 2.4684351627360257e-08
0.6637899780273437 4.0980985800491425e-08
0.6647899780273437 7.192593190129088e-08
0.6657899780273437 2.0552823637732312e-08
0.6667899780273437 8.25741162775151e-08
0.6677899780273437 1.2347782121758178e-07
0.6687899780273437 9.93500366548912e-08
0.6697899780273437 7.958801391985833e-08
0.6707899780273437 8.464181123291352e-08
0.6717899780273437 3.739850655965255e-08
0.6727899780273437 1.3029264337989673e-07
0.6737899780273438 7.394291332456794e-08
0.6747899780273438 6.884751733548265e-08
0.6757899780273438 4.5166277364565457e-08
0.6767899780273438 8.487743599351127e-08
0.6777899780273438 6.268313238716717e-08
0.6787899780273438 1.0374530988410996e-07
0.6797899780273438 8.511754134143171e-08
0.6807899780273438 7.214522647971269e-08
0.6817899780273438 1.1065722426318694e-07
0.6827899780273438 8.094539083627727e-08
0.6837899780273438 5.8526364752512906e-08
0.6847899780273438 9.069905243160875e-08
0.6857899780273438 1.0592655276285898e-07
0.6867899780273438 4.239925703930793e-08
0.6877899780273438 3.4992702825052355e-08
0.6887899780273438 4.4796615336429556e-08
0.6897899780273438 1.0227924395984984e-07
0.6907899780273438 6.415844012725583e-08
0.6917899780273438 5.992331354633776e-08
0.6927899780273438 7.209162185104501e-08
0.6937899780273438 8.442971384984829e-08
0.6947899780273438 7.135742977064426e-08
0.6957899780273438 1.3174777620290953e-07
0.6967899780273438 8.177948739464137e-08
0.6977899780273438 1.2727665757448144e-07
0.6987899780273438 1.005008451955621e-07
0.6997899780273438 5.247221686193517e-08
0.7007899780273438 4.814060033212777e-08
0.7017899780273438 1.1293533418809205e-07
0.7027899780273438 5.2070044785341556e-08
0.7037899780273438 8.614801870481811e-08
0.7047899780273438 6.194796679438773e-08
0.7057899780273438 8.618583919106177e-08
0.7067899780273438 7.657640565181718e-08
0.7077899780273438 1.1134994086096894e-07
0.7087899780273438 7.405791440023295e-08
0.7097899780273438 5.8243256232738015e-08
0.7107899780273438 6.451639290279711e-08
0.7117899780273438 4.0976420871355575e-08
0.7127899780273438 2.8528060270701508e-08
0.7137899780273438 5.0992430318138616e-08
0.7147899780273438 5.8681840869284375e-08
0.7157899780273438 9.981756600857834e-08
0.7167899780273438 1.0359924000414986e-07
0.7177899780273438 6.968879101712088e-08
0.7187899780273438 3.4831221496848606e-08
0.7197899780273438 7.708891511081535e-08
0.7207899780273438 4.8306525463803096e-08
0.7217899780273438 1.257988513895703e-07
0.7227899780273438 7.267408790647273e-08
0.7237899780273438 8.052164384244258e-08
0.7247899780273438 1.118331885238715e-07
0.7257899780273438 1.201280940365677e-07
0.7267899780273438 6.550030033538022e-08
0.7277899780273438 8.014389852982502e-08
0.7287899780273438 4.410034159012043e-08
0.7297899780273438 2.9408465711554782e-08
0.7307899780273438 3.887095762643909e-08
0.7317899780273438 9.043661276077394e-08
0.7327899780273438 1.1125399222869922e-07
0.7337899780273438 8.018668540919542e-08
0.7347899780273438 1.0967897182736126e-07
0.7357899780273438 7.163709403397694e-08
0.7367899780273437 9.492836121790079e-08
0.7377899780273437 1.0862152058981748e-07
0.7387899780273437 9.606693307045366e-08
0.7397899780273437 8.321458055658577e-08
0.7407899780273437 8.983938917891006e-08
0.7417899780273437 5.948598395584618e-08
0.7427899780273437 1.0267844849234614e-07
0.7437899780273437 5.5790418043827476e-08
0.7447899780273437 6.099725004951802e-08
0.7457899780273437 7.25883132495699e-08
0.7467899780273437 6.222530873881356e-08
0.7477899780273437 7.251709470455823e-08
0.7487899780273437 9.624581352668916e-08
0.7497899780273437 1.0537803518001678e-07
0.7507899780273437 1.407072704506964e-07
0.7517899780273437 1.6522468782237325e-07
0.7527899780273437 8.199371162218987e-08
0.7537899780273437 1.3360394124500953e-07
0.7547899780273437 1.1821254929903706e-07
0.7557899780273437 7.125194373317095e-08
0.7567899780273437 1.1407096095266346e-07
0.7577899780273437 9.431513817084634e-08
0.7587899780273437 8.370246734519656e-08
0.7597899780273437 9.47504365283005e-08
0.7607899780273437 8.104200190977626e-08
0.7617899780273437 6.74694348820096e-08
0.7627899780273437 1.154422150759339e-07
0.7637899780273437 7.462182162503342e-08
0.7647899780273437 9.015393936460294e-08
0.7657899780273437 1.611366963227216e-07
0.7667899780273437 1.3657779001630578e-07
0.7677899780273437 1.6471024833377005e-07
0.7687899780273437 1.317250350962439e-07
0.7697899780273437 1.2185316170004137e-07
0.7707899780273437 1.4038301473819633e-07
0.7717899780273437 1.724613856534249e-07
0.7727899780273437 1.2031663667017473e-07
0.7737899780273437 7.527364953336058e-08
0.7747899780273437 5.909481947885677e-08
0.7757899780273437 8.658935307773759e-08
0.7767899780273437 5.297846956943286e-08
0.7777899780273437 1.0457503842677477e-07
0.7787899780273437 3.913260455034446e-08
0.7797899780273437 1.0548715384436355e-07
0.7807899780273437 6.981152537122872e-08
0.7817899780273437 1.3137789624463364e-07
0.7827899780273437 8.124669241998952e-08
0.7837899780273437 1.314905287535287e-07
0.7847899780273437 6.792073653330925e-08
0.7857899780273437 5.257996922476075e-08
0.7867899780273437 2.684238537494206e-08
0.7877899780273437 3.8250407207745176e-08
0.7887899780273437 3.537550654636618e-08
0.7897899780273437 2.7826368661431338e-08
0.7907899780273437 2.8628292776172474e-08
0.7917899780273437 6.266079815338269e-08
0.7927899780273437 1.7434012024467546e-08
0.7937899780273437 3.9914607607721577e-08
0.7947899780273437 3.220701489667673e-08
0.7957899780273437 2.374561596994851e-08
0.7967899780273437 4.2497988751786406e-08
0.7977899780273437 6.025431735924698e-08
0.7987899780273438 3.4220668026822515e-08
0.7997899780273438 6.917383273825021e-08
0.8007899780273438 8.806111563453455e-08
0.8017899780273438 9.066014144084366e-08
0.8027899780273438 5.0429280994811964e-08
0.8037899780273438 8.295584040970098e-08
0.8047899780273438 2.609702192916671e-08
0.8057899780273438 6.738840438266618e-08
0.8067899780273438 4.977697111984908e-08
0.8077899780273438 3.75535645192233e-08
0.8087899780273438 6.460101918828793e-08
0.8097899780273438 3.426342827267751e-08
0.8107899780273438 8.009201950481212e-08
0.8117899780273438 1.3007700386715852e-08
0.8127899780273438 9.065708305330006e-08
0.8137899780273438 6.131370129360354e-08
0.8147899780273438 8.705144649537602e-08
0.8157899780273438 1.299435706839097e-07
0.8167899780273438 6.020171389676044e-08
0.8177899780273438 5.6744449867764736e-08
0.8187899780273438 7.110714456931914e-08
0.8197899780273438 1.0491770180210377e-07
0.8207899780273438 6.373651157808726e-08
0.8217899780273438 1.1911163778747373e-07
0.8227899780273438 1.2206066496129306e-07
0.8237899780273438 4.6537274992794264e-08
0.8247899780273438 6.45872347770374e-08
0.8257899780273438 8.197846094103331e-08
0.8267899780273438 1.147921474530907e-08
0.8277899780273438 4.2855075049661015e-08
0.8287899780273438 9.2199843965358e-08
0.8297899780273438 9.207282531094575e-08
0.8307899780273438 7.765576084256042e-08
0.8317899780273438 7.210205233441558e-08
0.8327899780273438 8.27758477503392e-08
0.8337899780273438 1.3533287869107707e-07
0.8347899780273438 1.546670678168253e-07
0.8357899780273438 1.8367800653920146e-07
0.8367899780273438 1.0814431763757777e-07
0.8377899780273438 7.874052728004034e-08
0.8387899780273438 1.5248647105038207e-07
0.8397899780273438 1.692446288071837e-07
0.8407899780273438 1.200130273546784e-07
0.8417899780273438 4.7181749417538176e-08
0.8427899780273438 9.77382101115296e-08
0.8437899780273438 1.3350863329972893e-07
0.8447899780273438 1.2515329989995433e-07
0.8457899780273438 1.6434883010192933e-07
0.8467899780273438 9.020422864334168e-08
0.8477899780273438 1.4169510784545195e-07
0.8487899780273438 1.80734844183576e-07
0.8497899780273438 1.1761980987964021e-07
0.8507899780273438 1.3782226069720734e-07
0.8517899780273438 1.589997846202425e-07
0.8527899780273438 1.168843517206515e-07
0.8537899780273438 6.322955818004167e-08
