360	0.183 
380	0.287 
400	0.481 
420	0.520 
440	0.552 
460	0.621 
480	0.677 
500	0.736 
520	0.778 
540	0.812 
560	0.837 
580	0.872 
600	0.890 
620	0.906 
640	0.916 
660	0.923 
680	0.919 
700	0.916 
720	0.920 
740	0.914 
760	0.910 
780	0.901 
800	0.885 
820	0.891 
840	0.868 
860	0.855 
880	0.876 
900	0.835 
920	0.797 
940	0.744 
960	0.650 
980	0.554 
1000	0.402 
1020	0.220 
1040	0.094 
