Wavelength_microns Throughput
2.0004663860000003 5.4168256482418374e-15
2.002074478 4.906110995882349e-15
2.00368257 4.471394370062367e-15
2.005290662 4.10375415093822e-15
2.006898754 3.7820721593340885e-15
2.008506846 3.522776249104354e-15
2.010114938 3.2988596597189523e-15
2.01172303 3.4747822300112078e-15
2.013331122 1.1115110050101205e-14
2.014939214 1.6751795704784492e-14
2.016547306 1.6118052482184885e-14
2.018155398 1.54801711763187e-14
2.01976349 1.47405333839858e-14
2.021371582 1.4232200454599734e-14
2.022979674 1.3751509336651629e-14
2.0245877660000002 1.28583875105933e-14
2.026195858 6.874023817544436e-15
2.027803949 2.9859541697141475e-15
2.029412041 2.727163671985065e-14
2.031020133 3.3597836110563363e-14
2.032628225 3.3157579354149424e-14
2.034236317 3.302229685383494e-14
2.035844409 5.600891960779642e-14
2.037452501 6.186707529527265e-14
2.039060593 6.206317967914577e-14
2.040668685 6.2289692812196e-14
2.042276777 3.958124016727659e-14
2.0438848689999998 3.341993886293777e-14
2.045492961 3.466290028942961e-14
2.047101053 3.507913395237108e-14
2.0487091449999997 1.06048264079894e-14
2.0503172370000002 4.249513523671838e-15
2.0519253290000004 8.29056013959499e-15
2.053533421 1.1053386516031574e-14
2.055141513 1.1647440204071271e-14
2.056749605 1.2202059149655559e-14
2.058357697 1.2585537046975686e-14
2.059965788 1.3496540249954105e-14
2.06157388 1.4390942897804045e-14
2.0631819719999998 1.4870710477786288e-14
2.064790064 9.642662874923521e-15
2.066398156 6.601365269385285e-15
2.068006248 6.874798378384048e-15
2.06961434 7.208499226931576e-15
2.071222432 6.194369782352934e-15
2.072830524 5.2674956086520754e-15
2.074438616 5.530998969872635e-15
2.076046708 6.120373730859754e-15
2.0776548 6.7601643597419066e-15
2.079262892 7.546873465674631e-15
2.080870984 8.458978913330336e-15
2.0824790760000003 9.46821752966174e-15
2.084087168 1.0708957472621973e-14
2.08569526 1.2168357474127291e-14
2.0873033519999997 1.3882612742560394e-14
2.088911444 1.5900460815447076e-14
2.090519536 1.8312776685861225e-14
2.092127627 2.115831235723707e-14
2.0937357189999997 2.4589389344766385e-14
2.0953438110000002 2.8832691315121624e-14
2.0969519030000003 3.3679008873386515e-14
2.098559995 3.950958473812786e-14
2.100168087 4.661646668251894e-14
2.101776179 5.4720107285939655e-14
2.103384271 6.447016045583986e-14
2.104992363 7.566827216294336e-14
2.1066004549999997 8.773671346118599e-14
2.1082085470000003 1.0112997226503043e-13
2.109816639 1.1486879278262255e-13
2.111424731 1.2840805849587932e-13
2.113032823 1.4068286612561426e-13
2.114640915 1.5035459665905352e-13
2.116249007 1.582190485398349e-13
2.1178570989999996 1.622838608479946e-13
2.1194651909999997 1.6388493885196017e-13
2.1210732830000003 1.6328960094223786e-13
2.122681375 1.6073928338516323e-13
2.124289466 1.5636698240101626e-13
2.125897558 1.5193819810805803e-13
2.1275056500000002 1.4739062469305733e-13
2.129113742 1.4264694086600913e-13
2.130721834 1.3849192421874437e-13
2.1323299259999997 1.3438948634393927e-13
2.133938018 1.3050739970897023e-13
2.1355461100000004 1.2708423601591254e-13
2.137154202 1.245038408392717e-13
2.138762294 1.2200291683730132e-13
2.140370386 1.2017539291526608e-13
2.141978478 1.182737930377017e-13
2.14358657 1.1714650213772178e-13
2.1451946619999998 1.1630568342119456e-13
2.146802754 1.1569783348937208e-13
2.1484108460000004 1.1536724461672005e-13
2.150018938 1.153142357278832e-13
2.15162703 1.1558083273741536e-13
2.153235122 1.1616885091357632e-13
2.154843214 1.1684480875869267e-13
2.156451305 1.180042075147281e-13
2.158059397 1.191113902734e-13
2.159667489 1.2081687355142792e-13
2.161275581 1.2291876780860714e-13
2.1628836729999996 1.2484814239922404e-13
2.164491765 1.2731962586856e-13
2.1660998570000003 1.3010497944357943e-13
2.167707949 1.3321642924762744e-13
2.169316041 1.366558872575309e-13
2.170924133 1.4012710073760448e-13
2.172532225 1.4446563892011946e-13
2.174140317 1.4907029539400194e-13
2.1757484089999997 1.5415657870889373e-13
2.177356501 1.6146521340845856e-13
2.1789645930000003 2.91515998485441e-13
2.180572685 2.3370802884596795e-12
2.182180777 2.8609112287105085e-12
2.183788869 3.017664816622892e-12
2.185396961 3.1926918530228977e-12
2.187005053 3.710265666647316e-12
2.1886131449999997 5.633409593263844e-12
2.1902212359999997 6.098022398616316e-12
2.191829328 6.287961128363072e-12
2.1934374200000004 3.754310913349324e-12
2.195045512 7.0192537148958056e-12
2.196653604 2.3507311420408827e-11
2.198261696 4.500254343870644e-11
2.199869788 7.23789953061948e-11
2.20147788 1.0577978716011549e-10
2.203085972 1.5220716931568722e-10
2.204694064 2.1417314863361655e-10
2.206302156 2.965141527598531e-10
2.207910248 3.8382042261243054e-10
2.2095183400000002 4.5012390292426296e-10
2.211126432 5.162496104243927e-10
2.212734524 6.057604827023277e-10
2.2143426159999997 7.329600100870214e-10
2.215950708 8.606430433061117e-10
