microns throughput
0.39620001220703127 1.0427013532599006e-07
0.39720001220703127 6.133754806342884e-08
0.3982000122070313 9.999999939225291e-11
0.3992000122070313 3.8240521175298446e-08
0.4002000122070313 4.390254189326793e-08
0.4012000122070313 8.388038816358502e-09
0.4022000122070313 4.810419167897929e-08
0.4032000122070313 1.0586276820756941e-08
0.4042000122070312 4.4575838032386566e-08
0.4052000122070312 9.85413367250752e-08
0.4062000122070312 4.197265539092662e-08
0.4072000122070312 9.709156095545168e-08
0.4082000122070312 7.617807806297657e-08
0.4092000122070312 5.7684770251796925e-08
0.41020001220703123 1.0750565147645445e-07
0.41120001220703123 6.692430920236096e-08
0.41220001220703123 5.749913275127335e-08
0.41320001220703123 1.194656645706526e-07
0.41420001220703123 1.3882688836517517e-07
0.41520001220703123 4.5731636238257555e-08
0.41620001220703123 6.336664183937652e-08
0.41720001220703123 1.1426863959137259e-07
0.41820001220703124 1.676371192799093e-08
0.41920001220703124 4.11926538934974e-08
0.42020001220703124 5.6557232825973884e-08
0.42120001220703124 4.2797402136673847e-08
0.42220001220703124 1.9799526162433043e-08
0.42320001220703124 2.293842135550264e-08
0.42420001220703124 9.578521272056605e-08
0.42520001220703124 1.1977141183285777e-07
0.42620001220703124 1.0536446711703349e-07
0.42720001220703124 1.515052125287929e-07
0.42820001220703124 4.659166516922545e-08
0.42920001220703125 9.67109463866788e-08
0.43020001220703125 1.2997394798280417e-07
0.43120001220703125 9.070703669649914e-08
0.43220001220703125 2.7481976202135145e-08
0.43320001220703125 7.05205635241161e-08
0.43420001220703125 6.881039648164628e-08
0.43520001220703125 4.889942404638935e-08
0.43620001220703125 1.4667422998729382e-08
0.43720001220703125 4.842683281290768e-08
0.43820001220703125 5.7067415643203476e-08
0.43920001220703125 2.8836034608828054e-08
0.44020001220703125 6.112698507847018e-08
0.44120001220703126 7.54428423872306e-08
0.44220001220703126 2.320831382324197e-08
0.44320001220703126 6.523816729956163e-08
0.44420001220703126 1.299970016655153e-07
0.44520001220703126 6.571681734108175e-08
0.44620001220703126 5.881725328476941e-08
0.44720001220703126 5.2478472818110015e-08
0.44820001220703126 4.302237219249606e-08
0.44920001220703126 3.344058143136171e-08
0.45020001220703126 4.3089721032371956e-08
0.45120001220703126 9.999999939225291e-11
0.45220001220703127 8.938409469299342e-09
0.45320001220703127 2.428246523853189e-08
0.45420001220703127 8.40899387711946e-09
0.45520001220703127 3.2557817777871024e-08
0.45620001220703127 7.661849930175934e-08
0.45720001220703127 2.711970287801801e-08
0.45820001220703127 7.504502971847968e-08
0.45920001220703127 8.035690460828085e-08
0.4602000122070313 1.1420634900816663e-08
0.4612000122070313 7.681100417221313e-08
0.4622000122070313 1.8184135706966107e-07
0.4632000122070313 6.96614623412811e-08
0.4642000122070313 2.6305293037154343e-08
0.4652000122070313 1.9860951164211553e-09
0.4662000122070312 1.1755815992937127e-08
0.4672000122070312 5.404320031903266e-09
0.4682000122070312 9.999999939225291e-11
0.4692000122070312 9.999999939225291e-11
0.4702000122070312 1.563920095611632e-08
0.4712000122070312 3.858932368275124e-08
0.47220001220703123 1.636237521217278e-08
0.47320001220703123 4.577324146421188e-08
0.47420001220703123 6.604623885006937e-08
0.47520001220703123 6.562127607647846e-08
0.47620001220703123 1.1819196790163744e-08
0.47720001220703123 3.8915777566449857e-08
0.47820001220703123 7.290714789951542e-08
0.47920001220703123 1.1808029711050475e-08
0.48020001220703123 1.688335306682721e-08
0.48120001220703124 2.0127502751777945e-08
0.48220001220703124 6.61009661618922e-08
0.48320001220703124 5.272843888496727e-08
0.48420001220703124 6.942323116309548e-08
0.48520001220703124 1.377517179035337e-07
0.48620001220703124 8.074598389429858e-08
0.48720001220703124 4.0408167909949453e-08
0.48820001220703124 3.919258597669266e-08
0.48920001220703124 1.0624930863116352e-07
0.49020001220703124 8.243419392576594e-08
0.49120001220703124 6.917886931301354e-08
0.49220001220703125 1.6923063359541857e-08
0.49320001220703125 7.619292978026475e-08
0.49420001220703125 1.0185219305736127e-07
0.49520001220703125 5.5196407854711063e-08
0.49620001220703125 6.142093368429376e-08
0.49720001220703125 4.071007267588318e-08
0.49820001220703125 1.2060921534088701e-08
0.49920001220703125 8.398505368045762e-08
0.5002000122070313 6.026764420408171e-08
0.5012000122070313 4.0631354393620236e-08
0.5022000122070313 8.634086854216369e-08
0.5032000122070313 7.338679774093749e-08
0.5042000122070313 2.8946668203152135e-08
0.5052000122070313 1.9257200591186555e-08
0.5062000122070313 4.48959023775576e-08
0.5072000122070313 5.0639484704776904e-08
0.5082000122070313 3.559195843723156e-08
0.5092000122070313 6.03672173760117e-08
0.5102000122070313 2.6820696430118035e-08
0.5112000122070313 6.597275980787406e-08
0.5122000122070313 1.1147494057571343e-08
0.5132000122070313 1.4107292754327501e-08
0.5142000122070313 3.997496737667417e-08
0.5152000122070313 9.999999939225291e-11
0.5162000122070313 7.858996369976742e-08
0.5172000122070313 3.5357319673560516e-08
0.5182000122070313 4.6428701754308574e-08
0.5192000122070313 8.844336758803071e-08
0.5202000122070313 9.053693693723991e-08
0.5212000122070313 4.966833951680627e-08
0.5222000122070313 5.8346298927129204e-08
0.5232000122070313 6.298926483220651e-08
0.5242000122070313 6.567741739497517e-08
0.5252000122070313 7.098608796033783e-08
0.5262000122070313 4.751723336566888e-08
0.5272000122070313 7.82963592584222e-08
0.5282000122070313 9.457033016987046e-08
0.5292000122070313 1.0142303300024006e-07
0.5302000122070313 5.446818173381052e-08
0.5312000122070313 4.054492904379444e-08
0.5322000122070313 9.249683345332236e-08
0.5332000122070313 9.999999939225291e-11
0.5342000122070313 3.189423593970749e-08
0.5352000122070313 2.9070980121117807e-08
0.5362000122070313 5.774123221023007e-08
0.5372000122070313 6.964989814524832e-10
0.5382000122070313 4.790520938306268e-08
0.5392000122070313 2.6223866342138062e-08
0.5402000122070313 3.5542867379649104e-08
0.5412000122070313 1.0209948233530496e-08
0.5422000122070313 9.999999939225291e-11
0.5432000122070313 5.16796991867352e-10
0.5442000122070313 4.339676751285992e-10
0.5452000122070313 9.999999939225291e-11
0.5462000122070313 9.999999939225291e-11
0.5472000122070313 2.2336699629181093e-08
0.5482000122070313 2.4718532860568134e-08
0.5492000122070313 2.0569848349083486e-08
0.5502000122070313 1.043999344417328e-08
0.5512000122070313 8.496468037667376e-09
0.5522000122070313 9.999999939225291e-11
0.5532000122070313 9.999999939225291e-11
0.5542000122070313 9.999999939225291e-11
0.5552000122070313 9.999999939225291e-11
0.5562000122070313 9.999999939225291e-11
0.5572000122070313 9.999999939225291e-11
0.5582000122070313 9.999999939225291e-11
0.5592000122070313 9.999999939225291e-11
0.5602000122070312 9.999999939225291e-11
0.5612000122070312 9.999999939225291e-11
0.5622000122070312 9.999999939225291e-11
0.5632000122070312 9.999999939225291e-11
0.5642000122070312 9.999999939225291e-11
0.5652000122070312 4.466113267357722e-09
0.5662000122070312 4.1458786951256783e-08
0.5672000122070312 3.7624005755542296e-08
0.5682000122070312 3.1896929011195084e-09
0.5692000122070312 3.0903607349361257e-09
0.5702000122070312 1.583930062051662e-08
0.5712000122070312 3.0567455870024065e-09
0.5722000122070312 1.3665142760687482e-08
0.5732000122070312 1.5654131028866656e-08
0.5742000122070312 2.988255024224328e-10
0.5752000122070312 5.639531416615841e-10
0.5762000122070312 9.999999939225291e-11
0.5772000122070312 1.771227477101433e-09
0.5782000122070312 1.1019326072533887e-08
0.5792000122070312 9.999999939225291e-11
0.5802000122070312 9.999999939225291e-11
0.5812000122070312 9.999999939225291e-11
0.5822000122070312 9.999999939225291e-11
0.5832000122070312 9.999999939225291e-11
0.5842000122070312 9.999999939225291e-11
0.5852000122070312 1.607865174335643e-10
0.5862000122070312 9.999999939225291e-11
0.5872000122070312 9.999999939225291e-11
0.5882000122070312 9.999999939225291e-11
0.5892000122070312 9.999999939225291e-11
0.5902000122070312 4.951573496410807e-09
0.5912000122070312 9.999999939225291e-11
0.5922000122070312 1.054981094343293e-08
0.5932000122070312 7.155203669486546e-09
0.5942000122070312 9.999999939225291e-11
0.5952000122070312 5.970437011429386e-08
0.5962000122070312 6.227496996566376e-09
0.5972000122070312 2.08435000620644e-08
0.5982000122070312 1.560908882334555e-08
0.5992000122070312 9.999999939225291e-11
0.6002000122070312 6.900113470820202e-08
0.6012000122070312 9.999999939225291e-11
0.6022000122070312 1.1755176700193696e-08
0.6032000122070312 9.999999939225291e-11
0.6042000122070312 6.180036524530853e-08
0.6052000122070312 9.994548223820538e-09
0.6062000122070312 9.999999939225291e-11
0.6072000122070312 2.2096360045403054e-08
0.6082000122070312 2.677516560170275e-08
0.6092000122070312 2.023811318826082e-08
0.6102000122070312 1.0245824767866434e-08
0.6112000122070312 2.6688881888207543e-08
0.6122000122070312 3.728900608142756e-08
0.6132000122070312 4.368175974911813e-08
0.6142000122070312 5.994479547210752e-08
0.6152000122070312 5.8057864809057945e-08
0.6162000122070312 7.136513350639954e-08
0.6172000122070312 3.055091150727662e-08
0.6182000122070312 2.400397664917477e-08
0.6192000122070312 1.266525324297662e-08
0.6202000122070312 1.898420572485916e-08
0.6212000122070312 1.1585555180400792e-08
0.6222000122070312 9.999999939225291e-11
0.6232000122070313 3.68207678924648e-08
0.6242000122070313 1.9532566786217842e-08
0.6252000122070313 2.6037450068609283e-08
0.6262000122070313 1.1313211742229138e-08
0.6272000122070313 1.4971440980769148e-09
0.6282000122070313 3.630140624818141e-09
0.6292000122070313 4.072171963178869e-08
0.6302000122070313 6.519916475229055e-08
0.6312000122070313 4.8392284923627296e-08
0.6322000122070313 1.2689592744333283e-08
0.6332000122070313 7.00153396871211e-08
0.6342000122070313 6.024026555806473e-08
0.6352000122070313 4.8554237318162064e-08
0.6362000122070313 1.6061606063653927e-07
0.6372000122070313 5.368695390492962e-08
0.6382000122070313 1.577391751786873e-07
0.6392000122070313 1.3375764708559436e-07
0.6402000122070313 8.739326991063627e-08
0.6412000122070313 1.1586924799401496e-07
0.6422000122070313 3.822084738416749e-08
0.6432000122070313 9.375552025107461e-09
0.6442000122070313 8.19733327033895e-08
0.6452000122070313 1.1776587883456714e-07
0.6462000122070313 1.0208319026447847e-07
0.6472000122070313 7.015968225287609e-08
0.6482000122070313 8.16119479932703e-08
0.6492000122070313 1.0643116018914994e-07
0.6502000122070313 1.124516950279366e-07
0.6512000122070313 4.605851050655924e-08
0.6522000122070313 6.142176529222443e-08
0.6532000122070313 3.6020303262145006e-08
0.6542000122070313 3.797315806888319e-08
0.6552000122070313 1.0364515728919705e-07
0.6562000122070313 1.0297925397397792e-07
0.6572000122070313 5.90445056364441e-08
0.6582000122070313 4.657991297945424e-08
0.6592000122070313 5.5869086774808926e-08
0.6602000122070313 1.1928554361559298e-07
0.6612000122070313 1.6318202192465757e-07
0.6622000122070313 9.223916006348904e-08
0.6632000122070313 8.602223283101457e-08
0.6642000122070313 2.0386341514129055e-07
0.6652000122070313 1.47613987324118e-07
0.6662000122070313 1.6648941942530807e-07
0.6672000122070313 1.7360951612978516e-07
0.6682000122070313 1.7984020111973948e-07
0.6692000122070313 1.7126755478364576e-07
0.6702000122070313 9.945628918559636e-08
0.6712000122070313 6.528713351272586e-08
0.6722000122070313 4.366631387483464e-08
0.6732000122070313 1.0830274948272673e-07
0.6742000122070313 1.1721144158057667e-07
0.6752000122070313 1.068617205565243e-07
0.6762000122070313 1.5046685857571366e-07
0.6772000122070313 1.0943551940017944e-07
0.6782000122070313 1.0408671687803462e-07
0.6792000122070313 5.736795346001332e-08
0.6802000122070313 4.885977040882739e-08
