microns throughput
0.3982000122070313 1.8155058470655426e-07
0.3992000122070313 1.306373301194578e-07
0.4002000122070313 1.670225933484796e-07
0.4012000122070313 1.3119765245120065e-07
0.4022000122070313 1.380718523434786e-07
0.4032000122070313 1.0274926552009431e-07
0.4042000122070312 8.408390181013914e-08
0.4052000122070312 9.058680012034397e-08
0.4062000122070312 7.373951024803995e-08
0.4072000122070312 1.0902496363879917e-07
0.4082000122070312 2.018399753945922e-07
0.4092000122070312 3.4208728744328847e-07
0.41020001220703123 2.962835258370057e-07
0.41120001220703123 2.3206585988175574e-07
0.41220001220703123 9.424844325324324e-08
0.41320001220703123 9.986438014802307e-08
0.41420001220703123 6.047415664727711e-08
0.41520001220703123 3.047049874983622e-08
0.41620001220703123 9.443373457281486e-08
0.41720001220703123 1.981214316836165e-07
0.41820001220703124 1.8712872370072218e-07
0.41920001220703124 1.4863994549468233e-07
0.42020001220703124 7.906575598237709e-08
0.42120001220703124 9.023294254303002e-08
0.42220001220703124 1.0199922892726064e-07
0.42320001220703124 6.775458583518913e-08
0.42420001220703124 6.950612678253204e-08
0.42520001220703124 2.3218411288914195e-08
0.42620001220703124 2.076532628020939e-08
0.42720001220703124 9.059562743946654e-09
0.42820001220703124 3.205049887711198e-08
0.42920001220703125 9.17646920544573e-08
0.43020001220703125 9.182111641889731e-08
0.43120001220703125 1.5055455957134633e-07
0.43220001220703125 1.0792764097890109e-07
0.43320001220703125 1.065799378268611e-07
0.43420001220703125 6.593073371203357e-08
0.43520001220703125 6.263372952138487e-08
0.43620001220703125 9.840574126131053e-08
0.43720001220703125 1.3025036868964515e-07
0.43820001220703125 1.381752740837862e-07
0.43920001220703125 1.489576217799598e-07
0.44020001220703125 1.2147861226077497e-07
0.44120001220703126 1.3699685494472644e-07
0.44220001220703126 1.099461170698627e-07
0.44320001220703126 1.0318562643687715e-07
0.44420001220703126 7.403027466650829e-08
0.44520001220703126 1.228769374201417e-07
0.44620001220703126 8.774560880158648e-08
0.44720001220703126 1.1009925821209916e-07
0.44820001220703126 6.542474147281438e-08
0.44920001220703126 1.0618271818104337e-07
