microns throughput
1.387783353 1.938941248627198e-07
1.389391445 8.966866690928967e-06
1.390999537 7.565642790117903e-07
1.392607629 1.2199624115768492e-05
1.3942157210000001 9.724294598821261e-06
1.395823813 1.1610314310593901e-05
1.397431905 1.1946017673545794e-05
1.399039997 6.966075413553248e-06
1.400648089 8.834527645994877e-06
1.402256181 9.132821231495035e-06
1.403864273 5.8342913615139505e-06
1.405472365 2.1510317504371016e-06
1.407080457 3.795364002099155e-06
1.408688549 2.8712863151172068e-08
1.410296641 4.53719613767562e-06
1.411904732 8.925059154809997e-06
1.413512824 1.7278719704942628e-05
1.415120916 6.380162584288717e-06
1.4167290080000001 1.0404119738890873e-05
1.4183371 1.0576406678915978e-05
1.419945192 4.3607598805714076e-06
1.421553284 8.234649896676992e-06
1.423161376 3.0722995284936874e-06
1.424769468 6.852706539951621e-06
1.42637756 4.586431540850028e-06
1.427985652 5.577730205762446e-06
1.429593744 2.7268197237068684e-06
1.431201836 2.0324363616565127e-06
1.432809928 6.3924664498357724e-06
1.43441802 4.51803387254135e-06
1.436026112 1.8469545473592502e-06
1.4376342039999999 7.22804629872899e-07
1.439242296 9.944960150252838e-06
1.440850388 2.2505901422077197e-06
1.44245848 2.8602386072490617e-06
1.444066571 7.226728137031381e-06
1.445674663 6.510665138517614e-06
1.447282755 6.110242526340489e-06
1.448890847 1.6642597039334732e-06
1.450498939 1.0232654887199028e-05
1.452107031 7.400395969001508e-06
1.453715123 6.4913691246257435e-06
1.455323215 6.328889172848672e-06
1.456931307 1.390849029824728e-05
1.458539399 9.950960302436626e-06
1.4601474909999999 3.0293837002100967e-06
1.461755583 2.854603371825104e-06
1.463363675 5.362622613894194e-06
1.464971767 8.398468709680927e-06
1.4665798589999999 8.04468298086059e-06
1.4681879510000002 1.2180748923935414e-05
1.469796043 9.493665131168173e-06
1.471404135 1.2632362937634258e-05
1.473012227 9.32010025950725e-06
1.474620319 9.544880281618949e-06
1.47622841 4.4006932335229865e-06
1.4778365020000002 4.761700829786779e-06
1.479444594 1.3149556043320228e-05
1.481052686 1.4032736336416877e-05
1.4826607779999998 1.8858566406079853e-05
1.4842688700000002 9.763645920442322e-06
1.485876962 1.0776748985188803e-05
1.487485054 1.033804864720837e-05
1.4890931459999999 6.928978105755907e-06
1.4907012380000002 7.213413968556795e-06
1.49230933 4.2491723132154765e-06
1.493917422 4.059639994162263e-06
1.495525514 4.298839688409332e-06
1.497133606 5.097757987757651e-06
1.4987416980000001 7.851524721738732e-06
1.50034979 4.783828557597729e-06
1.501957882 8.652798391324274e-06
1.503565974 4.069996136346232e-06
1.5051740660000001 3.4270924787375194e-06
1.506782158 1.2898977107558089e-05
1.508390249 4.188324149396731e-06
1.509998341 1.1104744495409106e-05
1.5116064329999999 4.036996902460863e-06
1.5132145250000002 7.758577715253924e-06
1.514822617 6.5001208651955016e-06
1.516430709 5.0558284939659655e-06
1.5180388009999999 4.543388968270769e-06
1.519646893 5.252192450002862e-06
1.5212549850000001 6.865739090250792e-06
1.522863077 1.6905100446034352e-05
1.524471169 5.442085899691511e-06
1.526079261 1.1051324005421847e-05
1.5276873530000001 3.3554124914265393e-06
1.529295445 5.275585312682363e-06
1.530903537 6.241455418228851e-06
1.532511629 5.241398491350811e-06
1.534119721 4.0200623081671e-06
1.535727813 1.3517259081811508e-06
1.537335905 4.43682313819357e-06
1.538943997 1.6426097512285713e-05
1.5405520879999999 9.787913171491587e-06
1.54216018 6.016271474141081e-06
1.543768272 1.3981420175383208e-06
1.545376364 9.136572583550165e-07
1.546984456 9.26168540364858e-07
1.548592548 9.253715319609047e-07
1.5502006400000001 9.022545815261787e-06
1.551808732 5.202623502032653e-06
1.553416824 1.5179487026731052e-05
1.555024916 1.3965744924695306e-06
1.556633008 2.5714686721399246e-07
1.5582411 2.1129843062152154e-06
1.559849192 1.2756509715817831e-06
1.561457284 1.4835968289032294e-06
1.563065376 9.00449350879243e-06
1.564673468 1.3185782824275017e-06
1.56628156 6.321846134804306e-06
1.567889652 9.865325729896295e-07
1.569497744 1.001101497064483e-06
1.5711058359999999 1.0609144727982324e-05
1.5727139270000001 9.126418225696637e-06
1.574322019 6.421766343600427e-06
1.575930111 1.3211663940242365e-05
1.577538203 3.5931867609856457e-06
1.579146295 3.83184873962394e-06
1.580754387 4.854605897976253e-06
1.582362479 2.296918172178792e-06
1.583970571 1.1722166707208434e-05
1.585578663 6.284062731698538e-06
1.5871867549999998 4.853563649721701e-06
1.588794847 6.311797154718302e-06
1.590402939 3.418332127512561e-06
1.592011031 2.0904953813337037e-06
1.5936191229999999 7.075546718566226e-06
1.595227215 6.712439742880167e-07
1.596835307 2.91956085580331e-06
1.598443399 4.191448913453647e-06
1.6000514909999999 4.450729668735826e-06
1.6016595830000002 1.1901085020822624e-05
1.6032676750000001 1.0421997308502631e-05
1.604875767 2.1733152445880677e-06
1.606483858 3.334294839938524e-06
1.60809195 2.002476183606119e-06
1.6097000419999998 4.661715049297163e-07
1.6113081340000002 1.535519528763391e-05
1.612916226 4.065177502428308e-06
1.614524318 2.0361787638801983e-06
1.6161324099999999 2.1025054993880795e-06
1.6177405020000002 9.313445238163139e-07
1.619348594 3.2460407321732196e-07
1.620956686 4.047970835376113e-06
1.6225647779999999 1.3254602563033935e-06
1.6241728700000002 2.252643008361645e-06
1.625780962 6.687578213915159e-06
1.627389054 1.3842655093994105e-06
1.628997146 2.0847654293614237e-06
1.630605238 3.753538509274463e-06
1.6322133300000001 1.6291971131349912e-06
1.633821422 1.3286927387823823e-06
1.635429514 4.46692183922267e-06
1.637037606 7.718372983561387e-08
1.6386456969999998 1.9283499956870744e-07
1.6402537890000002 5.947663513507136e-06
1.641861881 6.523908153317799e-06
1.643469973 7.420558415148115e-06
1.6450780649999999 4.887982767538299e-06
1.646686157 7.878243246494966e-06
1.648294249 3.5743654981275865e-06
1.649902341 2.0325905439197837e-06
1.6515104329999999 4.692349697764865e-06
1.653118525 3.853870660330096e-06
1.6547266170000001 2.04980650414632e-06
1.656334709 7.0278749529380795e-06
1.657942801 2.3724410194537655e-06
1.659550893 1.4777518921983855e-06
1.661158985 3.707812366219851e-06
1.662767077 2.1097114786735024e-06
1.664375169 2.52511659688382e-06
1.665983261 1.4176933642720065e-07
1.667591353 4.1323277575002266e-08
1.669199445 6.812582040838435e-06
1.670807536 5.531118298937935e-07
1.672415628 5.699362991237696e-07
1.6740237199999999 4.218476854252913e-06
1.675631812 1.624378429767832e-06
1.6772399040000001 2.2957414136349165e-06
1.678847996 4.714675753908924e-06
1.680456088 6.622771513315291e-06
1.68206418 1.651814827588138e-05
1.683672272 1.3098015212079535e-05
1.685280364 1.2070191406758283e-05
1.686888456 1.459675312821542e-05
1.688496548 3.5961436374461483e-06
1.69010464 4.32652243030667e-06
1.691712732 3.2405723245913907e-06
1.693320824 2.7219513032857224e-06
1.694928916 4.750010298636129e-06
1.696537008 1.1199048746991678e-05
1.6981450999999999 8.303295427007491e-06
1.699753192 8.79857781074641e-06
1.701361284 3.154799015249634e-06
1.702969375 2.4139528822326872e-06
1.704577467 2.19059651878651e-06
1.706185559 7.098193966364577e-07
1.707793651 5.031798594426984e-07
1.709401743 1.9407397631492403e-06
1.711009835 1.3194123417514218e-06
1.712617927 2.5931611435824044e-06
1.714226019 3.10456456221541e-06
1.715834111 5.117923361321641e-06
1.717442203 8.976586132340143e-06
1.719050295 4.59883362424554e-06
1.7206583869999998 4.806152498337635e-06
1.722266479 1.4011577869943312e-05
1.723874571 4.049654140331422e-06
1.725482663 3.189939793753488e-06
1.7270907549999999 8.492935861264982e-06
1.728698847 9.023062088234288e-06
1.730306939 8.130101969468053e-06
1.731915031 9.570268279906137e-06
1.7335231229999999 9.721021400833839e-06
1.735131214 7.853192258655777e-06
1.736739306 4.181156481974378e-06
1.7383473980000002 1.404451786323978e-06
1.73995549 3.8106644444794583e-06
1.741563582 6.137595215141552e-06
1.7431716739999998 3.898346993265052e-06
1.7447797660000002 6.323861897393813e-06
1.746387858 7.827032760445996e-06
1.74799595 4.678792994334385e-06
1.7496040419999999 1.7659123900005071e-06
1.7512121340000002 2.5989618307181677e-06
1.752820226 4.756049999234432e-06
1.754428318 2.1568514940697664e-06
1.7560364099999999 3.3250812906646018e-06
1.757644502 8.407749079986437e-06
1.7592525940000001 2.054774692414052e-06
1.760860686 4.761179982472552e-06
1.762468778 9.395732101644809e-06
1.76407687 6.964495443616551e-06
1.7656849620000001 3.9710545424684165e-06
1.7672930530000002 3.734266229394021e-06
1.768901145 8.576172618127053e-06
1.770509237 2.5922656223628623e-06
1.7721173289999999 2.4943422886964107e-06
1.7737254210000002 1.0168072511286875e-05
1.775333513 1.291144942199643e-06
