1.44	-0.01	0.05		-0.2	0.05		
1.45	-0.2	0.33		-0.58	0.33		
1.46	0.04	-0.09		0.29	-0.09		
1.47	0.1	0.39		-0.11	0.39		
1.48	-0.09	0.06		0	0.06		
1.49	-0.01	0.36		0	0.36		
1.50	-0.02	0.18		-0.04	0.18		
1.51	0.06	0.2		0.07	0.2		
1.52	0.1	-0.11		-0.03	-0.11		
1.53	0.33	0.1		-0.14	0.1		
1.54	0.24	0.06		-0.07	0.06		
1.55	-0.01	-0.04		0.06	-0.04		
1.56	-0.01	-0.09		-0.04	-0.09		
1.57	0.04	0.22		0.05	0.22		
1.58	0.15	-0.07		0.09	-0.07		
1.59	-0.04	0.16		0.06	0.16		
1.60	0	-0.03		-0.16	-0.03		
1.61	0.06	0.05		-0.03	0.05		
1.62	0.12	0.12		0.02	0.12		
1.63	0.09	0.09		0.03	0.09		
1.64	0.1	0.04		0.17	0.04		
1.65	0.06	0.13		0.05	0.13		
1.66	0.05	-0.06		0.26	-0.06		
1.67	0.06	-0.04		0.09	-0.04		
1.68	0.1	-0.01		0.03	-0.01		
1.69	0.1	0.05		0.08	0.05		
1.70	0.27	-0.06		0.18	-0.06		
1.71	0.1	-0.03		0.14	-0.03		
1.72	-0.07	0.12		0.16	0.12		
1.73	-0.04	-0.28		0.02	-0.28		
1.74	-0.1	0.04		-0.01	0.04		
1.75	0	0.13		0	0.13		
1.76	-0.07	0.09		0.03	0.09		
1.77	0.07	0.13		0.08	0.13		
1.78	0	-0.06		0.2	-0.06		
1.79	-0.01	-0.03		0.1	-0.03		
1.80	0.07	0.08		-0.09	0.08		
1.81	-0.06	0.07		-0.1	0.07		
1.82	-0.02	0.01		-0.06	0.01		
1.83	0.02	-0.08		-0.07	-0.08		
1.84	-0.04	-0.03		-0.05	-0.03		
1.85	0.07	0.04		0.09	0.04		
1.86	-0.05	0		0.01	0		
1.87	-0.08	0.06		-0.03	0.06		
1.88	0.04	-0.03		0.1	-0.03		
1.89	-0.03	0.14		0.01	0.14		
1.90	-0.06	-0.03		0.03	-0.03		
1.91	0.01	0.02		-0.02	0.02		
1.92	0.13	-0.07		0	-0.07		
1.93	0.04	-0.02		0.08	-0.02		
1.94	-0.02	0		0.04	0		
1.95	-0.03	0		-0.01	0		
1.96	-0.05	0.08		0.03	0.08		
1.97	-0.01	0.02		0.03	0.02		
1.98	0.03	0.07		-0.01	0.07		
1.99	0.05	0.05		-0.02	0.05		
2.00	0	0.01		-0.01	0.01		
2.01	0.05	0		0.04	0		
2.02	-0.06	0.02		0	0.02		
2.03	-0.01	0.04		0.02	0.04		
2.04	0.02	-0.02		-0.03	-0.02		
2.05	0.04	0.01		-0.04	0.01		
2.06	0.02	0.01		0.06	0.01		
2.07	-0.01	-0.03		0.02	-0.03		
2.08	-0.01	0.05		0.12	0.05		
2.09	-0.01	0.01		0.07	0.01		
2.10	0.04	-0.01		-0.05	-0.01		
2.11	0.01	0.01		0.05	0.01		
2.12	0.05	0.03		0.07	0.03		
2.13	-0.01	0.02		0.01	0.02		
2.14	0.04	-0.01		-0.03	-0.01		
2.15	0.07	-0.01		-0.02	-0.01		
2.16	0.03	-0.01		-0.02	-0.01		
2.17	0.05	0.01		-0.04	0.01		
2.18	0.03	-0.02		0.1	-0.02		
2.19	0.01	0.05		-0.02	0.05		
2.20	0.05	0.02		0.04	0.02		
2.21	-0.01	-0.01		0	-0.01		
2.22	0.03	-0.01		-0.02	-0.01		
2.23	0.22	0.14		0.15	0.14		
2.24	0.01	-0.05		0.02	-0.05		
2.25	0.01	-0.02		0.12	-0.02		
2.26	-0.06	0.07		-0.06	0.07		
2.27	0.04	0.02		0.03	0.02		
2.28	0.08	0.01		0.12	0.01		
2.29	-0.01	0.02		-0.05	0.02		
2.30	0.05	0.04		0.06	0.04		
2.31	-0.08	-0.01		0.02	-0.01		
2.32	-0.01	0.04		0.09	0.04		
2.33	0.09	0.03		-0.01	0.03		
2.34	0.06	0.05		-0.05	0.05		
2.35	0.06	0.05		0.03	0.05		
2.36	-0.02	0.04		-0.01	0.04		
2.37	0.03	0.03		0.01	0.03		
2.38	-0.01	0.02		-0.07	0.02		
2.39	0.12	0.03		0.02	0.03		
2.40	-0.06	0.02		-0.02	0.02		
2.41	0.07	0.08		0	0.08		
2.42	0.08	0.02		-0.01	0.02		
2.43	-0.07	-0.02		0.03	-0.02		
2.44	0.09	-0.01		0.1	-0.01		
2.45	0.07	0.06		0.04	0.06		
2.46	0.01	-0.03		0.02	-0.03		
2.47	0.02	-0.05		-0.04	-0.05		
2.48	-0.05	0.05		-0.01	0.05		
2.49	0	-0.03		0.01	-0.03		
2.50	-0.02	-0.01		0.02	-0.01		
2.51	0.17	0.13		0.09	0.13		
2.52	-0.03	0.02		0.03	0.02		
2.53	0.01	0.01		0.04	0.01		
2.54	0	0.07		0.01	0.07		
2.55	0.01	0		0.06	0		
2.56	-0.06	0.04		-0.06	0.04		
2.57	-0.01	0.03		0.02	0.03		
2.58	-0.03	0		-0.03	0		
2.59	0.04	-0.02		0.03	-0.02		
2.60	0.02	-0.01		-0.03	-0.01		
2.61	-0.01	0.04		-0.01	0.04		
2.62	0.02	-0.02		0.04	-0.02		
2.63	0	-0.03		0.02	-0.03		
2.64	-0.03	-0.02		0.02	-0.02		
2.65	0.03	0.01		0.03	0.01		
2.66	-0.01	0.04		0.05	0.04		
2.67	0.01	0.03		-0.01	0.03		
2.68	0.02	0		-0.04	0		
2.69	0	0.01		0.04	0.01		
2.70	0.01	-0.01		0.02	-0.01		
2.71	0.03	-0.04		0.05	-0.04		
2.72	0.04	0		0.04	0		
2.73	0.02	0		0	0		
2.74	0.01	0.05		0.01	0.05		
2.75	0.03	0.01		0.01	0.01		
2.76	-0.01	-0.02		0.02	-0.02		
2.77	-0.01	0.03		0.02	0.03		
2.78	0	0.01		-0.01	0.01		
2.79	0.03	0.02		-0.02	0.02		
2.80	0.02	-0.01		0.01	-0.01		
2.81	0	-0.02		-0.01	-0.02		
2.82	0.01	0.01		0.01	0.01		
2.83	-0.01	0.02		-0.04	0.02		
2.84	0.01	-0.01		-0.01	-0.01		
2.85	-0.02	0		0.02	0		
2.86	0	0		0.01	0		
2.87	0	0		0.07	0		
2.88	0.01	0		-0.01	0		
2.89	0.01	-0.01		-0.02	-0.01		
2.90	0.01	0.01		0.01	0.01		
2.91	0.01	0.02		-0.02	0.02		
2.92	0	0		-0.01	0		
2.93	-0.01	0		0.01	0		
2.94	0	0.01		0.03	0.01		
2.95	0	0.01		0.02	0.01		
2.96	-0.02	0.01		0.01	0.01		
2.97	0.01	-0.02		0	-0.02		
2.98	-0.01	0		0	0		
2.99	0.01	0.01		0	0.01		
3.00	0.01	-0.01		0	-0.01		
3.01	-0.01	0		0	0		
3.02	0	-0.01		0.01	-0.01		
3.03	0.01	0.01		0.01	0.01		
3.04	0.01	0.02		0.01	0.02		
3.05	0.01	0.01		0.02	0.01		
3.06	-0.02	-0.01		0.02	-0.01		
3.07	0	0		-0.01	0		
3.08	0.01	-0.01		0	-0.01		
3.09	0.01	0		0	0		
3.10	0.01	-0.01		0.02	-0.01		
3.11	0.03	0.01		0	0.01		
3.12	0.01	0		0	0		
3.13	-0.02	0		0.01	0		
3.14	0.01	0		0.01	0		
3.15	0.02	0		-0.01	0		
3.16	0	0.01		0.01	0.01		
3.17	-0.01	0		0.01	0		
3.18	0	0		0	0		
3.19	0	0		0.01	0		
3.20	-0.01	0		0.01	0		
3.21	0.01	0.01		0.01	0.01		
3.22	0.01	0		0	0		
3.23	0	0.02		-0.01	0.02		
3.24	0.01	0		0.01	0		
3.25	0.02	-0.01		-0.01	-0.01		
3.26	0	0.01		0.01	0.01		
3.27	0.01	-0.01		0.01	-0.01		
3.28	0.01	0.01		0	0.01		
3.29	0.02	0.01		0.01	0.01		
3.30	0.01	-0.01		0	-0.01		
3.31	-0.01	-0.01		0	-0.01		
3.32	0	0		0	0		
