7.81	0	0.01		0	0.01
7.82	0	0.01		0	0.01
7.83	0	0.01		0	0.01
7.84	0	0.01		0	0.01
7.85	0.01	0.01		0.01	0.01
7.86	0.01	0.01		0.01	0.01
7.87	0.02	0.01		0	0.01
7.88	0.02	0.01		0	0.01
7.89	0.01	0.01		0	0.01
7.90	0	0.01		0	0.01
7.91	0	0		0	0
7.92	0	0.01		0.01	0.01
7.93	0	0.01		0.01	0.01
7.94	0	0.01		0.01	0.01
7.95	0	0.01		0.01	0.01
7.96	0.01	0.01		0.01	0.01
7.97	0.01	0.01		0	0.01
7.98	0.01	0.01		0	0.01
7.99	0.01	0.01		0	0.01
8.00	0.01	0.01		0.01	0.01
8.01	0.01	0		0.01	0
8.02	0	0		0.01	0
8.03	0	0		0.01	0
8.04	0	0.01		0.01	0.01
8.05	0	0.01		0.01	0.01
8.06	0	0.01		0.01	0.01
8.07	0.01	0.01		0.01	0.01
8.08	0.01	0.01		0.01	0.01
8.09	0.01	0.01		0.01	0.01
8.10	0.01	0.01		0	0.01
8.11	0	0.01		0	0.01
8.12	0	0.01		0	0.01
8.13	0	0.01		0	0.01
8.14	0	0.01		0.01	0.01
8.15	0	0.01		0.01	0.01
8.16	0	0.01		0.01	0.01
8.17	0	0.01		0.01	0.01
8.18	0	0.01		0.01	0.01
8.19	0	0.01		0.01	0.01
8.20	0.01	0		0.01	0
8.21	0.01	0.01		0.01	0.01
8.22	0.01	0.02		0.01	0.02
8.23	0.01	0.02		0	0.02
8.24	0.01	0.02		0	0.02
8.25	0.01	0.01		0	0.01
8.26	0.01	0.01		0	0.01
8.27	0.01	0.01		0	0.01
8.28	0.01	0.01		0	0.01
8.29	0	0.01		0	0.01
8.30	0	0.01		0.01	0.01
8.31	0.01	0.01		0.01	0.01
8.32	0.01	0.01		0.01	0.01
8.33	0.01	0.01		0.01	0.01
8.34	0.01	0.01		0.01	0.01
8.35	0.01	0		0.01	0
8.36	0.01	0.01		0.01	0.01
8.37	0.01	0.01		0.01	0.01
8.38	0.02	0.01		0.01	0.01
8.39	0.02	0.01		0	0.01
8.40	0.02	0.01		0	0.01
8.41	0.01	0.01		0	0.01
8.42	0.01	0		0	0
8.43	0.01	0		0	0
8.44	0.01	0		0.01	0
8.45	0.01	0.01		0.01	0.01
8.46	0.01	0.01		0.01	0.01
8.47	0.01	0.01		0.01	0.01
8.48	0.01	0.01		0.01	0.01
8.49	0.01	0.01		0.01	0.01
