# F2550W
   214800.0    0.00000
   214900.0    0.00000
   215000.0    0.00036 
   215841.6    0.00058 
   216683.2    0.00101 
   217524.8    0.00154 
   218366.3    0.00191 
   219207.9    0.00202 
   220049.5    0.00224 
   220891.1    0.00306 
   221732.7    0.00476 
   222574.3    0.00705 
   223415.8    0.00947 
   224257.4    0.01267 
   225099.0    0.01810 
   225940.6    0.02651 
   226782.2    0.03812 
   227623.8    0.05360 
   228465.3    0.07498 
   229306.9    0.10363 
   230148.5    0.13757 
   230990.1    0.17331 
   231831.7    0.20809 
   232673.3    0.23871 
   233514.9    0.26206 
   234356.4    0.27758 
   235198.0    0.28750 
   236039.6    0.29425 
   236881.2    0.29883 
   237722.8    0.30201 
   238564.4    0.30440 
   239405.9    0.30583 
   240247.5    0.30584 
   241089.1    0.30455 
   241930.7    0.30247 
   242772.3    0.29985 
   243613.9    0.29672 
   244455.4    0.29309 
   245297.0    0.28915 
   246138.6    0.28512 
   246980.2    0.28107 
   247821.8    0.27704 
   248663.4    0.27321 
   249505.0    0.26979 
   250346.5    0.26667 
   251188.1    0.26354 
   252029.7    0.26042 
   252871.3    0.25741 
   253712.9    0.25439 
   254554.5    0.25106 
   255396.0    0.24723 
   256237.6    0.24272 
   257079.2    0.23727 
   257920.8    0.23061 
   258762.4    0.22276 
   259604.0    0.21406 
   260445.5    0.20513 
   261287.1    0.19651 
   262128.7    0.18845 
   262970.3    0.18092 
   263811.9    0.17366 
   264653.5    0.16631 
   265495.0    0.15871 
   266336.6    0.15124 
   267178.2    0.14471 
   268019.8    0.13962 
   268861.4    0.13575 
   269703.0    0.13259 
   270544.6    0.12982 
   271386.1    0.12717 
   272227.7    0.12432 
   273069.3    0.12110 
   273910.9    0.11750 
   274752.5    0.11340 
   275594.1    0.10858 
   276435.6    0.10302 
   277277.2    0.09683 
   278118.8    0.09022 
   278960.4    0.08347 
   279802.0    0.07683 
   280643.6    0.07052 
   281485.1    0.06465 
   282326.7    0.05930 
   283168.3    0.05459 
   284009.9    0.05064 
   284851.5    0.04763 
   285693.1    0.04563 
   286534.7    0.04444 
   287376.2    0.04367 
   288217.8    0.04297 
   289059.4    0.04195 
   289901.0    0.04024 
   290742.6    0.03755 
   291584.2    0.03405 
   292425.7    0.03011 
   293267.3    0.02612 
   294108.9    0.02239 
   294950.5    0.01917 
   295792.1    0.01656 
   296633.7    0.01446 
   297475.2    0.01271 
   298316.8    0.01123 
   299158.4    0.00994 
   300000.0    0.00878
   300100.0    0.00000
   300200.0    0.00000 
