3.74	0	0.0110		0.0090	0.01		
3.75	-0.01	-0.0010		0.0070	0.02		
3.76	-0.02	0.0080		0.0000	0		
3.77	0.01	0.0010		0.0020	0.01		
3.78	0	0.0090		-0.0020	0.01		
3.79	0	-0.0030		-0.0010	0		
3.80	0	0.0050		-0.0030	0.01		
3.81	0	0.0030		-0.0070	0		
3.82	0	-0.0030		0.0030	0.02		
3.83	0	0.0120		0.0010	0		
3.84	-0.01	0.0060		0.0000	0		
3.85	-0.01	-0.0060		-0.0040	0		
3.86	0	0.0090		-0.0010	-0.02		
3.87	0.01	0.0100		0.0020	0.01		
3.88	-0.01	0.0010		0.0130	0		
3.89	0.03	0.0100		0.0130	0		
3.90	0.02	-0.0030		0.0030	0		
3.91	0.02	0.0040		-0.0010	0		
3.92	0.02	0.0070		0.0010	0.01		
3.93	0.02	0.0090		-0.0020	0		
3.94	0.06	0.0050		-0.0010	0.01		
3.95	0.14	0.0020		-0.0010	0.01		
3.96	0.07	-0.0120		-0.0020	0.02		
3.97	0.04	-0.0040		-0.0040	-0.01		
3.98	0	0.0040		0.0030	0		
3.99	0.02	0.0050		0.0160	0.01		
4.00	0.01	0.0150		0.0200	-0.01		
4.01	0.01	0.0020		0.0720	0		
4.02	0	0.0100		0.4460	0.01		
4.03	0.03	0.0130		2.5030	-0.01		
4.04	0.02	-0.0020		3.4530	0.01		
4.05	0.01	0.0050		1.9230	-0.02		
4.06	0.02	0.0000		2.3580	0.01		
4.07	0.04	0.0160		4.2260	0		
4.08	0.1	-0.0020		3.0610	0.01		
4.09	0.34	0.0000		0.8800	0		
4.10	3.01	0.0000		0.2790	0.01		
4.11	6.29	-0.0220		0.1540	0.01		
4.12	2.12	0.0060		0.1260	-0.01		
4.13	1.74	0.0030		0.1380	0.01		
4.14	3.63	0.0030		0.2290	0		
4.15	6.82	-0.0020		0.3790	0		
4.16	2.14	0.0010		0.3290	0.02		
4.17	0.57	0.0130		0.1330	0		
4.18	0.28	0.0030		0.0510	-0.01		
4.19	0.2	0.0070		0.0240	0		
4.20	0.22	0.0090		0.0190	-0.01		
4.21	0.31	0.0150		0.0140	0.01		
4.22	0.5	-0.0060		0.0360	-0.03		
4.23	0.67	0.0040		0.0390	-0.11		
4.24	0.27	0.0060		-0.0010	0.1		
4.25	0.06	-0.0090		0.0320	-0.01		
4.26	0.03	0.0030		0.0430	0.02		
4.27	0.04	0.0090		0.0440	0.07		
4.28	0	-0.0070		0.0190	0.01		
4.29	-0.04	0.0070		0.0220	0		
4.30	0.01	-0.0160		0.0120	0.01		
4.31	-0.01	0.0120		0.0030	0.01		
4.32	0.02	-0.0030		-0.0020	0.02		
4.33	0	0.0060		0.0080	0.02		
4.34	0.03	0.0010		-0.0060	0.02		
4.35	0.04	0.0050		0.0000	0.01		
4.36	0.02	0.0070		0.0020	0		
4.37	0	-0.0070		0.0110	0.01		
4.38	0.01	0.0090		-0.0030	0.03		
4.39	0	0.0040		0.0030	0.01		
4.40	0.01	0.0020		0.0020	0		
4.41	0	0.0150		0.0030	0		
4.42	0.01	-0.0010		0.0010	0		
4.43	0	-0.0100		-0.0020	0		
4.44	0.01	-0.0010		0.0020	0.01		
4.45	0.01	-0.0060		0.0010	0		
4.46	0	0.0070		0.0010	0.01		
4.47	0	-0.0280		0.0040	0.01		
4.48	0	-0.1080		0.0000	0		
4.49	-0.01	0.0980		0.0000	-0.03		
4.50	0.01	-0.0110		0.0000	0		
4.51	0	0.0190		0.0090	0.01		
4.52	0	0.0740		0.0020	0		
4.53	0	0.0120		0.0050	-0.01		
4.54	-0.01	0.0030		0.0010	0.02		
4.55	0	0.0140		0.0020	0		
4.56	-0.01	0.0060		-0.0010	0.01		
4.57	0	0.0200		-0.0010	0.01		
4.58	0	0.0240		0.0040	-0.01		
4.59	0	0.0200		-0.0020	0.01		
4.60	0	0.0080		-0.0030	0.02		
4.61	0.01	-0.0030		0.0030	0.02		
4.62	0	0.0140		0.0130	0.01		
4.63	0	0.0270		0.0090	0.01		
4.64	0	0.0060		0.0100	0		
4.65	0	0.0040		0.0110	0		
4.66	0	-0.0020		0.0080	-0.01		
4.67	0.02	0.0010		0.0050	0.02		
4.68	0.03	0.0010		-0.0030	0.01		
4.69	0.01	0.0130		-0.0010	0.02		
4.70	0	-0.0010		0.0040	-0.01		
4.71	0	0.0100		0.0050	0.01		
4.72	0.01	0.0050		0.0130	0.01		
4.73	0	0.0010		0.0080	0.03		
4.74	0	-0.0260		0.0080	0.02		
4.75	0	0.0040		0.0080	0.01		
4.76	0.01	0.0070		0.0130	0.02		
4.77	0.02	0.0040		0.0110	0.01		
4.78	0.02	-0.0100		0.0090	0.03		
4.79	0	0.0210		0.0050	0.04		
4.80	0	-0.0020		0.0090	0.01		
4.81	-0.01	0.0080		0.0090	0		
4.82	-0.01	0.0050		0.0020	0.01		
4.83	0.01	-0.0050		0.0060	0.03		
4.84	0	0.0130		0.0050	0.02		
4.85	0.01	0.0160		0.0120	0.01		
4.86	0	0.0210		0.0060	-0.01		
4.87	-0.01	0.0140		-0.0030	0		
4.88	-0.01	0.0120		0.0040	0.01		
4.89	0	0.0020		0.0090	0.01		
4.90	0	-0.0010		0.0020	0		
4.91	0	-0.0050		0.0080	-0.01		
4.92	-0.01	0.0240		0.0080	0.01		
4.93	-0.01	0.0050		0.0030	0		
4.94	0	0.0150		0.0050	0.01		
4.95	0.02	-0.0080		0.0050	0.01		
4.96	0.02	0.0050		-0.0030	0.01		
4.97	0.01	0.0070		-0.0020	0		
4.98	0.01	0.0300		0.0030	-0.01		
4.99	0.01	0.0220		0.0010	0.01		
5.00	0	0.0050		0.0000	0		
5.01	0.01	0.0190		-0.0010	-0.01		
5.02	0.09	0.0120		0.0050	0.03		
5.03	0	0.0270		-0.0040	0.02		
5.04	0.01	0.0360		-0.0050	0.04		
5.05	0.01	0.0140		-0.0030	0.06		
5.06	0.01	0.0020		0.0000	0.04		
5.07	0.02	0.0140		0.0000	0.01		
5.08	-0.01	0.0270		-0.0020	0.01		
5.09	0	0.0190		-0.0070	0.01		
5.10	0.01	0.0080		-0.0040	0.02		
5.11	0	-0.0140		-0.0010	0.03		
5.12	0	0.0000		-0.0040	0.02		
5.13	-0.01	0.0110		-0.0030	0.01		
5.14	-0.01	0.0110		0.0040	0.01		
5.15	0.01	-0.0040		0.0020	0.01		
5.16	0	-0.0070		-0.0010	0.02		
5.17	0	0.0050		0.0020	0.01		
5.18	0	0.0030		-0.0040	-0.01		
5.19	0	0.0070		-0.0030	-0.01		
5.20	0	0.0050		-0.0010	0.02		
5.21	0	0.0070		0.0010	0.03		
5.22	0	0.0020		0.0080	0.01		
5.23	-0.01	-0.0100		0.0200	0.01		
5.24	-0.01	0.0060		0.0590	0.01		
5.25	0.01	0.0030		0.0690	0.01		
5.26	0.02	-0.0060		0.0240	0.02		
5.27	0.02	0.0340		0.0040	0.02		
5.28	-0.01	0.0230		-0.0030	0.02		
5.29	-0.02	0.0400		-0.0010	0.01		
5.30	0.01	0.0560		-0.0040	0.01		
5.31	0.02	0.0380		-0.0020	0.02		
5.32	0.03	0.0100		-0.0030	0		
5.33	0.02	0.0140		-0.0010	0.01		
5.34	0.06	0.0110		0.0010	0.01		
5.35	0.07	0.0200		0.0020	-0.01		
5.36	0.02	0.0270		0.0040	0		
5.37	0.03	0.0220		0.0020	0		
5.38	0.02	0.0130		-0.0020	0.01		
5.39	0.01	0.0140		0.0020	-0.01		
5.40	0	0.0110		0.0030	-0.01		
5.41	-0.01	0.0150		0.0010	0.01		
5.42	-0.01	0.0100		0.0020	0		
5.43	-0.01	-0.0050		0.0030	0.01		
5.44	0.01	-0.0110		0.0040	-0.01		
5.45	0.01	0.0200		0.0050	0.01		
5.46	-0.01	0.0250		0.0010	0.04		
5.47	-0.01	0.0120		0.0010	0.04		
5.48	-0.01	0.0130		-0.0040	0.02		
5.49	0.01	0.0060		-0.0040	-0.01		
5.50	0.01	0.0110		-0.0020	0.01		
5.51	0	0.0160		0.0030	0.02		
5.52	0	0.0230		0.0000	0.02		
5.53	0	0.0210		-0.0060	0.03		
5.54	0	0.0110		-0.0030	0.01		
5.55	-0.01	0.0130		0.0030	-0.01		
5.56	-0.02	0.0200		0.0060	-0.01		
5.57	0	0.0020		0.0060	0		
5.58	0	0.0060		0.0040	-0.03		
5.59	-0.01	0.0100		0.0010	-0.01		
5.60	-0.01	-0.0050		0.0010	-0.01		
5.61	0.01	-0.0010		0.0050	0		
5.62	0.01	-0.0040		0.0050	0.02		
5.63	0	0.0060		0.0050	0.02		
5.64	-0.01	-0.0130		0.0080	0.03		
5.65	-0.01	-0.0050		0.0040	0.01		
5.66	0	0.0140		0.0040	-0.01		
5.67	0.01	0.0000		0.0050	-0.01		
5.68	0.01	0.0080		0.0060	0		
5.69	-0.01	-0.0050		0.0040	0.02		
5.70	-0.01	0.0080		0.0030	0.01		
5.71	0	0.0380		0.0020	0.01		
5.72	-0.01	0.0380		-0.0030	-0.01		
5.73	-0.01	0.0190		-0.0040	0		
5.74	-0.01	-0.0110		0.0000	-0.01		
5.75	-0.02	0.0070		0.0030	0		
5.76	0	0.0190		0.0020	-0.03		
5.77	0.01	0.0210		0.0000	-0.06		
5.78	0	0.0270		0.0030	-0.04		
5.79	0	0.0120		0.0030	-0.02		
5.80	-0.01	-0.0070		0.0040	0		
5.81	-0.01	-0.0050		0.0030	0.03		
5.82	0	0.0000		0.0020	0.02		
5.83	0.02	-0.0270		0.0100	0		
5.84	0.01	-0.0050		0.0040	0		
5.85	0.01	-0.0070		-0.0020	0.01		
5.86	0.02	0.0040		0.0030	0.01		
5.87	0.03	0.0150		0.0000	0.02		
5.88	0.02	0.0170		-0.0020	-0.03		
5.89	0	0.0290		0.0000	-0.04		
