Wavelength_microns Throughput
0.5504000244140625 2.1454853024647507e-12
0.5514000244140626 1.7814063632404406e-12
0.5524000244140626 1.39655013541456e-12
0.5534000244140626 8.413763552666567e-13
0.5544000244140626 5.118820849181094e-12
0.5554000244140626 3.774818173852157e-12
0.5564000244140626 7.155743771957023e-12
0.5574000244140624 2.939114273207341e-12
0.5584000244140624 4.696099709795587e-12
0.5594000244140624 1.2058074874971304e-12
0.5604000244140624 2.7889149810086357e-12
0.5614000244140624 2.255243579362852e-12
0.5624000244140624 9.336225443173167e-13
0.5634000244140625 1.0381130853558173e-12
0.5644000244140625 2.4436781025525704e-12
0.5654000244140625 1.81833316284894e-12
0.5664000244140625 3.4912853806166585e-12
0.5674000244140625 3.994638067509536e-12
0.5684000244140625 3.2240388695366254e-12
0.5694000244140625 2.241880335657744e-12
0.5704000244140625 1.81801565206688e-15
0.5714000244140625 1.9926498743279747e-15
0.5724000244140625 2.344571556835914e-15
0.5734000244140625 7.664445752395098e-13
0.5744000244140625 5.896582178846763e-13
0.5754000244140625 5.921478023867136e-13
0.5764000244140625 1.1789074958391947e-12
0.5774000244140625 4.183882916653407e-15
0.5784000244140625 3.2269144166708144e-12
0.5794000244140625 4.620136245725986e-15
0.5804000244140625 5.994952477066574e-12
0.5814000244140625 1.301112402731835e-11
0.5824000244140625 1.7296569395125607e-12
0.5834000244140625 3.4370396944553194e-12
0.5844000244140625 9.884664832261994e-12
0.5854000244140625 1.3339961098762001e-11
0.5864000244140625 8.971110860527405e-14
0.5874000244140625 9.953144710867993e-12
0.5884000244140625 4.1494438822779036e-11
0.5894000244140625 3.689006236562604e-12
0.5904000244140625 5.322103811646249e-11
0.5914000244140625 1.611779070627984e-11
0.5924000244140625 1.3356092142773631e-11
0.5934000244140625 4.587606086856965e-12
0.5944000244140625 7.940850657080994e-15
0.5954000244140625 7.556828547167713e-15
0.5964000244140625 3.4015749567256222e-12
0.5974000244140625 6.947734405384886e-12
0.5984000244140625 1.0289689346164935e-11
0.5994000244140625 8.364298666032174e-15
0.6004000244140625 6.717344195068478e-12
0.6014000244140625 8.55116353220685e-12
0.6024000244140625 9.496362842937561e-12
0.6034000244140625 1.0113103642833147e-11
0.6044000244140625 1.7205247327391447e-14
0.6054000244140625 7.648391744248892e-12
0.6064000244140625 2.5967099142967135e-11
0.6074000244140625 1.418253768069973e-11
0.6084000244140625 1.9832019957350025e-11
0.6094000244140625 1.4471970324750455e-11
0.6104000244140625 3.3851015781910016e-13
0.6114000244140625 1.4717747601853447e-11
0.6124000244140625 1.936968084295947e-11
0.6134000244140625 1.869693665407978e-11
0.6144000244140625 1.0703815669285587e-14
0.6154000244140625 8.475611431740595e-12
0.6164000244140625 4.243622762869458e-12
0.6174000244140625 1.6416925061507669e-12
0.6184000244140625 5.861345516939954e-12
0.6194000244140625 3.273000756495707e-12
0.6204000244140625 3.3041419100065004e-12
0.6214000244140625 6.658912677842156e-12
0.6224000244140625 7.842782824238032e-13
0.6234000244140625 8.292195604126442e-15
0.6244000244140625 3.1581689700105946e-12
0.6254000244140625 1.1373275497724367e-14
0.6264000244140625 1.3124624698483947e-11
0.6274000244140625 1.9244871594314786e-14
0.6284000244140625 1.547891301246921e-11
0.6294000244140625 4.045586547866607e-14
0.6304000244140625 5.846349708548956e-14
0.6314000244140625 3.556561044849506e-11
0.6324000244140625 5.084572882194262e-11
0.6334000244140625 4.3485866469090036e-11
0.6344000244140625 6.621315910315479e-14
0.6354000244140625 5.11739816443209e-14
0.6364000244140625 4.051830553696825e-14
0.6374000244140625 2.7128130951092705e-11
0.6384000244140625 6.949401190169948e-12
0.6394000244140625 3.827093951449135e-11
0.6404000244140625 2.159591829710151e-12
0.6414000244140625 2.4019735863266227e-12
0.6424000244140625 6.652838042962446e-12
0.6434000244140625 2.6982796716151828e-11
0.6444000244140625 1.562916575168084e-11
0.6454000244140625 7.130943279817225e-12
0.6464000244140625 2.0016810524675846e-12
0.6474000244140625 3.584054760853515e-11
0.6484000244140625 2.7483743268400924e-12
0.6494000244140625 5.062502925454084e-12
0.6504000244140625 1.0703602942819978e-11
0.6514000244140625 1.4825826033303984e-11
0.6524000244140625 1.3043494138527855e-14
0.6534000244140625 9.28104360131837e-12
0.6544000244140625 1.4392773833125908e-11
0.6554000244140625 7.325654126283586e-12
0.6564000244140625 1.1355670488105731e-11
0.6574000244140625 1.733747396784479e-14
0.6584000244140625 2.0552095698156848e-14
0.6594000244140625 6.441181012636302e-11
0.6604000244140625 2.619608629788874e-11
0.6614000244140625 1.2609314635416367e-11
0.6624000244140625 1.7312204517876354e-11
0.6634000244140625 4.9385589724326206e-11
0.6644000244140625 2.12831531685387e-11
0.6654000244140625 1.3796507771292445e-11
0.6664000244140625 2.9001141475950867e-11
0.6674000244140625 1.1172788424661882e-11
0.6684000244140625 1.166050906966917e-11
0.6694000244140625 1.750275805297453e-11
0.6704000244140625 8.058295717600923e-12
0.6714000244140625 1.1539867758074111e-11
0.6724000244140625 3.572624210226093e-11
0.6734000244140625 8.651138738082106e-12
0.6744000244140625 4.424736596395701e-11
0.6754000244140625 3.881270767206259e-11
0.6764000244140626 1.918877050769618e-11
0.6774000244140626 2.3019293520994346e-11
0.6784000244140626 4.661272001532453e-11
0.6794000244140626 2.7380427272096653e-11
